llm,task,layer,category,control_label,mean_score,std_score
banglat5,syllables,9,CB,False,-0.25892169304361956,0.2540594239736751
banglat5,syllables,10,A,False,0.1763993652209524,0.11869004964982607
banglat5,syllables,10,M,False,0.356222428126997,0.02888867693278174
banglat5,syllables,10,CB,False,-0.30818930890967816,0.2554676514071357
banglat5,syllables,11,A,False,0.22765805476481726,0.08874791436339986
banglat5,syllables,11,M,False,0.3342317782861587,0.0346157293494749
banglat5,syllables,11,CB,False,-0.16820846320186178,0.2059278448873157
banglat5,syllables,12,A,False,0.6980879400024056,0.0290627828736433
banglat5,syllables,12,M,False,0.5988207746327899,0.019902077207533866
banglat5,syllables,12,CB,False,0.4364869970246327,0.052514016353233
banglat5,syllables,0,A,True,-0.012817990375400035,0.01713899324953815
banglat5,syllables,0,M,True,-0.0051094404137504105,0.0051914260300075085
banglat5,syllables,0,CB,True,-0.02255801248700191,0.017304513907385927
banglat5,syllables,1,A,True,-1.9289598511435966,0.638232317565995
banglat5,syllables,1,M,True,-0.8295760836669646,0.10694233711707625
banglat5,syllables,1,CB,True,-1.3374797052406204,0.46935048448468353
banglat5,syllables,2,A,True,-2.165452874254884,0.5438386865373758
banglat5,syllables,2,M,True,-1.0248076743422097,0.1345752139206626
banglat5,syllables,2,CB,True,-1.472747125338246,0.5696439901895537
banglat5,syllables,3,A,True,-2.897861714925308,1.0575370518991905
banglat5,syllables,3,M,True,-1.0773505358387667,0.2005525272185412
banglat5,syllables,3,CB,True,-1.8068011786391456,0.4388004226768716
banglat5,syllables,4,A,True,-3.078281534283851,0.9663521847556115
banglat5,syllables,4,M,True,-1.144704815324895,0.14365560557137147
banglat5,syllables,4,CB,True,-1.9001102234950202,0.393466338852781
banglat5,syllables,5,A,True,-3.591720946992944,1.60171465867422
banglat5,syllables,5,M,True,-1.2113320046202642,0.24544595711961856
banglat5,syllables,5,CB,True,-4.235423322430597,6.4128104833572515
banglat5,syllables,6,A,True,-3.159241602746589,0.9039076012129957
banglat5,syllables,6,M,True,-1.2142799082160098,0.17363646488376278
banglat5,syllables,6,CB,True,-4.508243239360357,7.354729129565878
banglat5,syllables,7,A,True,-3.376839153502138,0.7350528947368945
banglat5,syllables,7,M,True,-1.215534697171711,0.16564318234382
banglat5,syllables,7,CB,True,-2.4441632186029403,1.693385031289238
banglat5,syllables,8,A,True,-3.4712847368608664,1.022985318226603
banglat5,syllables,8,M,True,-1.2331328507887513,0.18321322093342704
banglat5,syllables,8,CB,True,-2.323623285278748,0.7327170790776344
banglat5,syllables,9,A,True,-3.80600417450569,0.9530167192045356
banglat5,syllables,9,M,True,-1.2268580040277737,0.21101310328265394
banglat5,syllables,9,CB,True,-2.4947011060122763,0.7779061298915089
banglat5,syllables,10,A,True,-3.516559255273583,0.7072451691150952
banglat5,syllables,10,M,True,-1.242208729034871,0.16965888477774813
banglat5,syllables,10,CB,True,-2.312423951963008,0.5335248446264224
banglat5,syllables,11,A,True,-3.5574222238407316,0.8077781876339453
banglat5,syllables,11,M,True,-1.3245216825459447,0.17263410848568592
banglat5,syllables,11,CB,True,-2.344522690765048,0.6385089049097914
banglat5,syllables,12,A,True,-0.017942059690215072,0.017885402275343916
banglat5,syllables,12,M,True,-0.005484132313144707,0.0053893565653158285
banglat5,syllables,12,CB,True,-0.023856128058903303,0.01951177136820068
tigerllm,syllables,0,A,False,0.06421907420482267,0.06912286080737659
tigerllm,syllables,0,M,False,0.24700864152545204,0.061673920313061716
tigerllm,syllables,0,CB,False,0.2723453681709031,0.02786665705930067
tigerllm,syllables,1,A,False,0.4689617709485538,0.05939831286137424
tigerllm,syllables,1,M,False,0.4643068029873779,0.09573596012657622
tigerllm,syllables,1,CB,False,0.5826924829236253,0.03167219356418211
tigerllm,syllables,2,A,False,0.6888686393369474,0.03806702596018632
tigerllm,syllables,2,M,False,0.6205724841565875,0.07954884048808543
tigerllm,syllables,2,CB,False,0.7125455351581449,0.020227189113298096
tigerllm,syllables,3,A,False,0.7495590413258871,0.04798409624708151
tigerllm,syllables,3,M,False,0.7059975657077588,0.054299507047846154
tigerllm,syllables,3,CB,False,0.8015135305075664,0.010511886148062888
tigerllm,syllables,4,A,False,0.7610643262743945,0.04209729513824362
tigerllm,syllables,4,M,False,0.6874282996007979,0.0376408427162249
tigerllm,syllables,4,CB,False,0.7975114280881794,0.016179121640893933
tigerllm,syllables,5,A,False,0.7479851495722993,0.04314999495173094
tigerllm,syllables,5,M,False,0.6663270616241418,0.048281472178952116
tigerllm,syllables,5,CB,False,0.7915592714511049,0.016384701725759055
tigerllm,syllables,6,A,False,0.7395644917645622,0.0456493249460574
tigerllm,syllables,6,M,False,0.6369880534640325,0.06388233087079814
tigerllm,syllables,6,CB,False,0.7510197550717754,0.023561081497240705
tigerllm,syllables,7,A,False,0.7328515702749812,0.03398744415124184
tigerllm,syllables,7,M,False,0.6406897919557988,0.06869079587359556
tigerllm,syllables,7,CB,False,0.7250136381624003,0.021580521758018497
tigerllm,syllables,8,A,False,0.7355263314327685,0.02142723974669769
tigerllm,syllables,8,M,False,0.6674345488242266,0.05343690646132186
tigerllm,syllables,8,CB,False,0.6887509763894657,0.02830159315547114
tigerllm,syllables,9,A,False,0.7226972658887358,0.026652409283754622
tigerllm,syllables,9,M,False,0.6720544233045669,0.062260688696587754
tigerllm,syllables,9,CB,False,0.6954871527542809,0.018571027399017195
tigerllm,syllables,10,A,False,0.7672508481954172,0.027135664615023283
tigerllm,syllables,10,M,False,0.6588562775729723,0.07159673333177648
tigerllm,syllables,10,CB,False,0.6917641022362909,0.01759562103318904
tigerllm,syllables,11,A,False,0.7496103180288503,0.024605186574804077
tigerllm,syllables,11,M,False,0.7027135590215055,0.06212784667028906
tigerllm,syllables,11,CB,False,0.7099021323199481,0.018312656279247295
tigerllm,syllables,12,A,False,0.7414058491519209,0.027244598110753398
tigerllm,syllables,12,M,False,0.6670305431507015,0.06932699543155608
tigerllm,syllables,12,CB,False,0.6766289613727983,0.028794884477804577
tigerllm,syllables,13,A,False,0.7426362423771151,0.030765646652630416
tigerllm,syllables,13,M,False,0.6615118948796915,0.0592929355186555
tigerllm,syllables,13,CB,False,0.6833321308812758,0.025952361091196134
tigerllm,syllables,14,A,False,0.7527764400911344,0.027503432628059907
tigerllm,syllables,14,M,False,0.6402198741061517,0.06857047846661911
tigerllm,syllables,14,CB,False,0.6944940116434488,0.024620309035559045
tigerllm,syllables,15,A,False,0.7652246195083854,0.0293304684702789
tigerllm,syllables,15,M,False,0.6613384697812907,0.0649698258134909
tigerllm,syllables,15,CB,False,0.6780729681245576,0.027747093277100166
tigerllm,syllables,16,A,False,0.7676368883777122,0.026423983180093917
tigerllm,syllables,16,M,False,0.6820360793049185,0.059204597379355794
tigerllm,syllables,16,CB,False,0.6769422765782422,0.0253335765083509
tigerllm,syllables,17,A,False,0.7858802658712895,0.026506555413057714
tigerllm,syllables,17,M,False,0.7108671557627309,0.04368285511061861
tigerllm,syllables,17,CB,False,0.6803502521447371,0.02387550526183562
tigerllm,syllables,18,A,False,0.7747728990973428,0.03087452965591952
tigerllm,syllables,18,M,False,0.6760525838016842,0.04826943142066255
tigerllm,syllables,18,CB,False,0.6375791987666819,0.024900699326493067
tigerllm,syllables,19,A,False,0.7783826738150956,0.03276245547926475
tigerllm,syllables,19,M,False,0.6757887037992681,0.05109324925599102
tigerllm,syllables,19,CB,False,0.6395914262003641,0.017611019426106673
tigerllm,syllables,20,A,False,0.7729786325618733,0.028852409633080126
tigerllm,syllables,20,M,False,0.671132792097215,0.04910613266877473
tigerllm,syllables,20,CB,False,0.6412834082193574,0.01956196511883824
tigerllm,syllables,21,A,False,0.769368432265159,0.027599918834777554
tigerllm,syllables,21,M,False,0.6554971820774627,0.06046731932890099
tigerllm,syllables,21,CB,False,0.6504313842282162,0.022083967201939357
tigerllm,syllables,22,A,False,0.7615423741122056,0.03534074823163016
tigerllm,syllables,22,M,False,0.6597816669667582,0.054751689245541475
tigerllm,syllables,22,CB,False,0.6575905260079112,0.02325885244747438
tigerllm,syllables,23,A,False,0.7494595276819281,0.031163124595621854
tigerllm,syllables,23,M,False,0.6466530843291519,0.06494003601326401
tigerllm,syllables,23,CB,False,0.6372924698663066,0.022320639483557787
tigerllm,syllables,24,A,False,0.7485454163497767,0.027455561305801204
tigerllm,syllables,24,M,False,0.6284358501912749,0.0750229175264138
tigerllm,syllables,24,CB,False,0.6073267098012243,0.027205045831110088
tigerllm,syllables,25,A,False,0.7422955800785753,0.021400236694331113
tigerllm,syllables,25,M,False,0.6193001619029459,0.06903315425194594
tigerllm,syllables,25,CB,False,0.6395790382343081,0.024296963675623468
tigerllm,syllables,26,A,False,0.7356234041501757,0.025819566246410273
tigerllm,syllables,26,M,False,0.6521061127410919,0.06636588478331944
tigerllm,syllables,26,CB,False,0.6676855530045332,0.037774844055236276
tigerllm,syllables,27,A,False,0.7077022453238879,0.0431007445359306
tigerllm,syllables,27,M,False,0.6448284542232414,0.060195738907220804
tigerllm,syllables,27,CB,False,0.6771020019355843,0.02984131857829009
tigerllm,syllables,28,A,False,0.7109453488247052,0.03869107088107648
tigerllm,syllables,28,M,False,0.6260902245229195,0.07179681530861357
tigerllm,syllables,28,CB,False,0.6533028645915168,0.02423385003329664
tigerllm,syllables,29,A,False,0.7226242910354695,0.032711938609857424
tigerllm,syllables,29,M,False,0.6246082250382476,0.08809913168114934
tigerllm,syllables,29,CB,False,0.6917311664330682,0.021159993854974732
tigerllm,syllables,30,A,False,0.6954856783123662,0.04684564829435321
tigerllm,syllables,30,M,False,0.5911330315248018,0.07744911062929072
tigerllm,syllables,30,CB,False,0.6795846621806747,0.02727474677813322
tigerllm,syllables,31,A,False,0.6502063598814289,0.04886274131029343
tigerllm,syllables,31,M,False,0.4793784615922162,0.08990145416091816
tigerllm,syllables,31,CB,False,0.6344567961469159,0.026045367016478957
tigerllm,syllables,32,A,False,0.5990682398165287,0.05425342811642064
tigerllm,syllables,32,M,False,0.4120446708706577,0.1088527225796007
tigerllm,syllables,32,CB,False,0.5778190938714035,0.026493751667207965
tigerllm,syllables,33,A,False,0.5527773473080038,0.05872650479362077
tigerllm,syllables,33,M,False,0.37499509311046103,0.1383284340553519
tigerllm,syllables,33,CB,False,0.5664462422163912,0.027399863551773006
tigerllm,syllables,34,A,False,0.5012233213726908,0.07757334134256733
tigerllm,syllables,34,M,False,0.3352718254556553,0.14676579451879015
tigerllm,syllables,34,CB,False,0.5618243681101932,0.023163813908018603
tigerllm,syllables,35,A,False,0.4075943955564793,0.10602569983536554
tigerllm,syllables,35,M,False,0.2439975587100705,0.15837041106842076
tigerllm,syllables,35,CB,False,0.550184350030885,0.02380714778138954
tigerllm,syllables,36,A,False,0.34319926560660424,0.09560725608768553
tigerllm,syllables,36,M,False,0.191791449606383,0.1567830031380739
tigerllm,syllables,36,CB,False,0.5522570467297421,0.026249989132050754
tigerllm,syllables,37,A,False,0.2877246564952882,0.09576156591530093
tigerllm,syllables,37,M,False,0.14268584385489397,0.17771306016482488
tigerllm,syllables,37,CB,False,0.5499895729927717,0.02740375288793563
tigerllm,syllables,38,A,False,0.2286996986912438,0.12503544629684374
tigerllm,syllables,38,M,False,0.07033872234287739,0.19623104237651215
tigerllm,syllables,38,CB,False,0.52853869817838,0.026174906549191065
tigerllm,syllables,39,A,False,0.13919639256446037,0.1414643935291303
tigerllm,syllables,39,M,False,-0.016474893544505133,0.2487228385680637
tigerllm,syllables,39,CB,False,0.5225475964481037,0.026205398662958762
tigerllm,syllables,40,A,False,0.0706430692987683,0.21595050126415544
tigerllm,syllables,40,M,False,-0.14639689850941362,0.2958470785886128
tigerllm,syllables,40,CB,False,0.5270926972395079,0.02680221059976351
tigerllm,syllables,41,A,False,0.03911662434964754,0.19499414987233013
tigerllm,syllables,41,M,False,-0.22304842410850934,0.34335134687956154
tigerllm,syllables,41,CB,False,0.5095242608342085,0.03279000435914791
tigerllm,syllables,42,A,False,-0.007403631506946851,0.18835597677949287
tigerllm,syllables,42,M,False,-0.23367014055651586,0.3392561091164454
tigerllm,syllables,42,CB,False,0.48604846749243846,0.0355835995836218
tigerllm,syllables,43,A,False,-0.05619037156429017,0.19487729916637433
tigerllm,syllables,43,M,False,-0.2566794121533329,0.37284178661532574
tigerllm,syllables,43,CB,False,0.4709783300466201,0.039864248997086765
tigerllm,syllables,44,A,False,-0.12676483643165626,0.16004023743158985
tigerllm,syllables,44,M,False,-0.18700285019200688,0.3215219342090011
tigerllm,syllables,44,CB,False,0.46583710623294056,0.05404239921130684
tigerllm,syllables,45,A,False,0.19429585920091777,0.13881253607043983
tigerllm,syllables,45,M,False,-0.12404324753099241,0.2582681737780072
tigerllm,syllables,45,CB,False,0.43126374229131914,0.05287050135504263
tigerllm,syllables,46,A,False,0.28433089909549975,0.10774557703860077
tigerllm,syllables,46,M,False,0.050302341473349534,0.22951201951128525
tigerllm,syllables,46,CB,False,0.41575593664152366,0.04718309444744241
tigerllm,syllables,47,A,False,0.4212601341551709,0.09920551084245739
tigerllm,syllables,47,M,False,0.21786445364353552,0.18336748673219472
tigerllm,syllables,47,CB,False,0.43116852192563887,0.05350016279412529
tigerllm,syllables,48,A,False,0.6892649982966914,0.02539335802183994
tigerllm,syllables,48,M,False,0.541467961304077,0.06934794407007171
tigerllm,syllables,48,CB,False,0.5954474886171133,0.02083147851110091
tigerllm,syllables,0,A,True,-0.12330020838609121,0.05879969096168526
tigerllm,syllables,0,M,True,-0.11658203873773798,0.08429940222836398
tigerllm,syllables,0,CB,True,-0.14779204001809226,0.045843967450325256
tigerllm,syllables,1,A,True,-0.6552448140363026,0.2955272078235752
tigerllm,syllables,1,M,True,-0.7659698166788166,0.2686093692159496
tigerllm,syllables,1,CB,True,-0.2956526514312978,0.06381781572115075
tigerllm,syllables,2,A,True,-0.6265294366794083,0.23853208233342085
tigerllm,syllables,2,M,True,-0.7302513794484684,0.23756103844988904
tigerllm,syllables,2,CB,True,-0.35820251079764026,0.09311139844492207
tigerllm,syllables,3,A,True,-0.7424857710529137,0.2265298980688296
tigerllm,syllables,3,M,True,-0.8193322296926594,0.17894022077132543
tigerllm,syllables,3,CB,True,-0.4939973645923823,0.11136951778683205
tigerllm,syllables,4,A,True,-0.7934198975007876,0.23584503858172617
tigerllm,syllables,4,M,True,-0.9241366060655448,0.3012478651100283
tigerllm,syllables,4,CB,True,-0.608843516251025,0.16628289432501006
tigerllm,syllables,5,A,True,-0.8566493468397157,0.20122358810473254
tigerllm,syllables,5,M,True,-0.9769569089978332,0.24002022063682232
tigerllm,syllables,5,CB,True,-0.7364223669894665,0.1581985968109476
tigerllm,syllables,6,A,True,-0.9239100302457517,0.2319648321693788
tigerllm,syllables,6,M,True,-1.2127783329209776,0.22646439018372133
tigerllm,syllables,6,CB,True,-0.9369710178787534,0.15440570115128666
tigerllm,syllables,7,A,True,-1.0028032648814311,0.2592938570536538
tigerllm,syllables,7,M,True,-1.2933924083249537,0.3235609760412011
tigerllm,syllables,7,CB,True,-1.1439125061519742,0.19933300101620605
tigerllm,syllables,8,A,True,-0.9587723687167772,0.23717974301373865
tigerllm,syllables,8,M,True,-1.2522291744123928,0.26037839141423175
tigerllm,syllables,8,CB,True,-1.1174092219568712,0.214868300667767
tigerllm,syllables,9,A,True,-0.9161489063117237,0.31626453403391597
tigerllm,syllables,9,M,True,-1.1882288405732293,0.28076415619514655
tigerllm,syllables,9,CB,True,-1.2498507147874744,0.27982658815362477
tigerllm,syllables,10,A,True,-0.9173958717644426,0.31116701170673094
tigerllm,syllables,10,M,True,-1.2225012927437235,0.23158012506329367
tigerllm,syllables,10,CB,True,-1.3170702486695969,0.25072331046817037
tigerllm,syllables,11,A,True,-0.9507790547624927,0.3538755966534941
tigerllm,syllables,11,M,True,-1.0752727167172171,0.24352854102843832
tigerllm,syllables,11,CB,True,-1.2909961651836146,0.29273407375310595
tigerllm,syllables,12,A,True,-1.0914170852474536,0.3762336873656442
tigerllm,syllables,12,M,True,-1.0437765583505096,0.21056820949699684
tigerllm,syllables,12,CB,True,-1.375783687026766,0.30706536116787403
tigerllm,syllables,13,A,True,-0.9826428818959574,0.36068542385381175
tigerllm,syllables,13,M,True,-0.9769439262521166,0.27329860263039596
tigerllm,syllables,13,CB,True,-1.379674935238436,0.31728567725471885
tigerllm,syllables,14,A,True,-0.9574022059345701,0.22823268932964047
tigerllm,syllables,14,M,True,-0.9574751823668561,0.33764929148831746
tigerllm,syllables,14,CB,True,-1.4762423820581074,0.31391429388832004
tigerllm,syllables,15,A,True,-0.9180001547142291,0.19542820084144938
tigerllm,syllables,15,M,True,-0.9884425814145571,0.29619598803379293
tigerllm,syllables,15,CB,True,-1.4542893401066377,0.26635748825403877
tigerllm,syllables,16,A,True,-0.8984717559112909,0.2068950674694853
tigerllm,syllables,16,M,True,-0.9720983454430019,0.2942923227760826
tigerllm,syllables,16,CB,True,-1.3729573905893278,0.2712138400272818
tigerllm,syllables,17,A,True,-0.9377988321008308,0.19428924411819326
tigerllm,syllables,17,M,True,-1.016104566524864,0.24706704333463633
tigerllm,syllables,17,CB,True,-1.428887062297916,0.20264912903862325
tigerllm,syllables,18,A,True,-0.9285855083182446,0.2388585849738966
tigerllm,syllables,18,M,True,-0.9817446471762871,0.2204716954216757
tigerllm,syllables,18,CB,True,-1.4042892906205933,0.17637137373236375
tigerllm,syllables,19,A,True,-0.9134067582876749,0.2520036513382063
tigerllm,syllables,19,M,True,-1.02308828306967,0.2331951829655269
tigerllm,syllables,19,CB,True,-1.4317194612082491,0.25519071587582876
tigerllm,syllables,20,A,True,-0.9029996745563892,0.17079068851814388
tigerllm,syllables,20,M,True,-0.985825933294301,0.2681617431880739
tigerllm,syllables,20,CB,True,-1.371357105963806,0.2505878553995409
tigerllm,syllables,21,A,True,-0.9511993616190779,0.17330949821689687
tigerllm,syllables,21,M,True,-1.0773664320722536,0.3331873831472676
tigerllm,syllables,21,CB,True,-1.3908267535305114,0.29133100727884353
tigerllm,syllables,22,A,True,-0.9595018272531363,0.139051488703142
tigerllm,syllables,22,M,True,-1.0427954307897438,0.3224467372801137
tigerllm,syllables,22,CB,True,-1.3139173047320707,0.1927728627536912
tigerllm,syllables,23,A,True,-0.9308937218983244,0.1801748576139841
tigerllm,syllables,23,M,True,-1.047799153912059,0.2149512839634817
tigerllm,syllables,23,CB,True,-1.3227785704022827,0.18117536826094371
tigerllm,syllables,24,A,True,-0.9180004005603802,0.1633630072671002
tigerllm,syllables,24,M,True,-1.0189758803468831,0.1614230783295067
tigerllm,syllables,24,CB,True,-1.3640494161805254,0.17611070003798993
tigerllm,syllables,25,A,True,-0.9253383570781073,0.19467870117512265
tigerllm,syllables,25,M,True,-1.0481180324513255,0.20870747758779729
tigerllm,syllables,25,CB,True,-1.368152700567331,0.2397868470144492
tigerllm,syllables,26,A,True,-0.9514304564675207,0.31062683864484114
tigerllm,syllables,26,M,True,-1.048426466930516,0.23409580614490413
tigerllm,syllables,26,CB,True,-1.4071761986640579,0.1987745616053811
tigerllm,syllables,27,A,True,-1.0490818072350252,0.34134607478429474
tigerllm,syllables,27,M,True,-1.0558885409271563,0.23779076416127173
tigerllm,syllables,27,CB,True,-1.3747859268879692,0.21037340124903597
tigerllm,syllables,28,A,True,-1.079189589787214,0.34841068489794774
tigerllm,syllables,28,M,True,-1.065987403342264,0.2839494593742029
tigerllm,syllables,28,CB,True,-1.311485404950095,0.21598782790316234
tigerllm,syllables,29,A,True,-1.2401076275670146,0.34035417731573636
tigerllm,syllables,29,M,True,-1.1565154075718165,0.2817850009003945
tigerllm,syllables,29,CB,True,-1.3581655523939145,0.2239797364225983
tigerllm,syllables,30,A,True,-1.1776599121993274,0.33411376398480913
tigerllm,syllables,30,M,True,-1.2181397935899618,0.2385152108272286
tigerllm,syllables,30,CB,True,-1.2400094461522222,0.17800318729000655
tigerllm,syllables,31,A,True,-1.288081973048693,0.40608499043847746
tigerllm,syllables,31,M,True,-1.4225699552093194,0.4064901719728661
tigerllm,syllables,31,CB,True,-1.2465279928962112,0.1855375764249542
tigerllm,syllables,32,A,True,-1.6888164166799413,0.5823976056069954
tigerllm,syllables,32,M,True,-1.7234234494498615,0.4771475746576748
tigerllm,syllables,32,CB,True,-1.246275953384955,0.1706639622134794
tigerllm,syllables,33,A,True,-2.031381292338151,0.6510428802960287
tigerllm,syllables,33,M,True,-1.8734144522154939,0.49228367408726686
tigerllm,syllables,33,CB,True,-1.2185299596756651,0.14485369129597495
tigerllm,syllables,34,A,True,-2.4508109429212714,0.7836694186222186
tigerllm,syllables,34,M,True,-2.1445712820830956,0.5754758518958477
tigerllm,syllables,34,CB,True,-1.2478891002824715,0.20390049367228763
tigerllm,syllables,35,A,True,-2.8910813141982343,0.8201905518100006
tigerllm,syllables,35,M,True,-2.752828699977475,0.8395576674927296
tigerllm,syllables,35,CB,True,-1.2635169234407004,0.18947377342927957
tigerllm,syllables,36,A,True,-3.17714054252234,0.9807598308398938
tigerllm,syllables,36,M,True,-3.1238109192019063,1.1892504022517663
tigerllm,syllables,36,CB,True,-1.2072497028446303,0.22078551783465333
tigerllm,syllables,37,A,True,-3.638435931061707,1.1869284689060122
tigerllm,syllables,37,M,True,-3.475637754053289,1.3627674212601661
tigerllm,syllables,37,CB,True,-1.2437036688364116,0.2279172571624519
tigerllm,syllables,38,A,True,-3.719953752049387,1.1027753074210254
tigerllm,syllables,38,M,True,-3.8736490354123694,1.4435065028873837
tigerllm,syllables,38,CB,True,-1.2275033959806816,0.23933932668199603
tigerllm,syllables,39,A,True,-4.3316800126767685,1.1958203634838585
tigerllm,syllables,39,M,True,-4.312193790298361,1.4824308896068294
tigerllm,syllables,39,CB,True,-1.2391006965103863,0.20352781281999552
tigerllm,syllables,40,A,True,-4.619994187992857,1.4628023609132474
tigerllm,syllables,40,M,True,-4.757411698461091,1.6620197830471635
tigerllm,syllables,40,CB,True,-1.2196696692684657,0.14394038957584324
tigerllm,syllables,41,A,True,-4.8436347334957475,1.4483916915827968
tigerllm,syllables,41,M,True,-4.735482876264594,1.7536805063414314
tigerllm,syllables,41,CB,True,-1.3013773886624675,0.17887502328805455
tigerllm,syllables,42,A,True,-5.129096439194255,1.7782637968442343
tigerllm,syllables,42,M,True,-5.080847880774028,1.978344969077884
tigerllm,syllables,42,CB,True,-1.3236599876754374,0.20704583662823933
tigerllm,syllables,43,A,True,-5.324620157461384,1.568999266036258
tigerllm,syllables,43,M,True,-5.382137913292884,2.2409108874998664
tigerllm,syllables,43,CB,True,-1.3480953474652608,0.2574425238089825
tigerllm,syllables,44,A,True,-5.414764857412538,1.7666050519440737
tigerllm,syllables,44,M,True,-5.796091406798182,1.894422370038491
tigerllm,syllables,44,CB,True,-1.353638843606144,0.19946457028970505
tigerllm,syllables,45,A,True,-4.6144265040067625,1.920016618198431
tigerllm,syllables,45,M,True,-4.925901286567912,1.432629276429339
tigerllm,syllables,45,CB,True,-1.3083813109383757,0.1871991047288102
tigerllm,syllables,46,A,True,-3.16217141601209,1.1867060675347152
tigerllm,syllables,46,M,True,-3.485699289314064,1.065702680814014
tigerllm,syllables,46,CB,True,-1.2662632233904005,0.13602739557961957
tigerllm,syllables,47,A,True,-2.4899365854393656,0.7843186369967589
tigerllm,syllables,47,M,True,-2.498564880763637,0.9118512224383749
tigerllm,syllables,47,CB,True,-1.2608794858422376,0.15692695699330486
tigerllm,syllables,48,A,True,-0.2921037649910981,0.09207826852869519
tigerllm,syllables,48,M,True,-0.3465616562909239,0.1091619439803567
tigerllm,syllables,48,CB,True,-0.4786619584649895,0.09687043522771016
