llm,task,layer,control_label,comparison,p_value
tigerllm,g2p,9,True,M>A,0.9994283529794827
tigerllm,g2p,9,True,M>CB,0.001674407632152938
tigerllm,g2p,9,True,CB>A,0.9999915964784261
tigerllm,g2p,9,True,CB>M,0.998325592367847
tigerllm,g2p,10,True,A>M,0.004498319618258296
tigerllm,g2p,10,True,A>CB,6.305535649769509e-06
tigerllm,g2p,10,True,M>A,0.9955016803817417
tigerllm,g2p,10,True,M>CB,1.9557834951147988e-05
tigerllm,g2p,10,True,CB>A,0.9999936944643503
tigerllm,g2p,10,True,CB>M,0.9999804421650489
tigerllm,g2p,11,True,A>M,0.0753577889285201
tigerllm,g2p,11,True,A>CB,4.839633927520135e-06
tigerllm,g2p,11,True,M>A,0.9246422110714799
tigerllm,g2p,11,True,M>CB,9.194727333102626e-06
tigerllm,g2p,11,True,CB>A,0.9999951603660725
tigerllm,g2p,11,True,CB>M,0.9999908052726669
tigerllm,g2p,12,True,A>M,0.1981344080329169
tigerllm,g2p,12,True,A>CB,1.728179135297249e-06
tigerllm,g2p,12,True,M>A,0.8018655919670831
tigerllm,g2p,12,True,M>CB,1.7874563523673443e-06
tigerllm,g2p,12,True,CB>A,0.9999982718208646
tigerllm,g2p,12,True,CB>M,0.9999982125436476
tigerllm,g2p,13,True,A>M,0.2865505597375249
tigerllm,g2p,13,True,A>CB,4.608682618860941e-06
tigerllm,g2p,13,True,M>A,0.7134494402624751
tigerllm,g2p,13,True,M>CB,1.6505732758675435e-06
tigerllm,g2p,13,True,CB>A,0.9999953913173811
tigerllm,g2p,13,True,CB>M,0.9999983494267242
tigerllm,g2p,14,True,A>M,0.7257429860477369
tigerllm,g2p,14,True,A>CB,8.305021676190122e-07
tigerllm,g2p,14,True,M>A,0.2742570139522631
tigerllm,g2p,14,True,M>CB,1.8181318721497633e-07
tigerllm,g2p,14,True,CB>A,0.9999991694978324
tigerllm,g2p,14,True,CB>M,0.9999998181868128
tigerllm,g2p,15,True,A>M,0.8880144828554168
tigerllm,g2p,15,True,A>CB,8.141281245147052e-07
tigerllm,g2p,15,True,M>A,0.11198551714458321
tigerllm,g2p,15,True,M>CB,4.5901659726509864e-08
tigerllm,g2p,15,True,CB>A,0.9999991858718755
tigerllm,g2p,15,True,CB>M,0.9999999540983403
tigerllm,g2p,16,True,A>M,0.9024286787517436
tigerllm,g2p,16,True,A>CB,2.627913295531914e-07
tigerllm,g2p,16,True,M>A,0.09757132124825636
tigerllm,g2p,16,True,M>CB,5.8306091844500344e-08
tigerllm,g2p,16,True,CB>A,0.9999997372086704
tigerllm,g2p,16,True,CB>M,0.9999999416939082
tigerllm,g2p,17,True,A>M,0.8264008631509546
tigerllm,g2p,17,True,A>CB,4.955225413260327e-07
tigerllm,g2p,17,True,M>A,0.17359913684904535
tigerllm,g2p,17,True,M>CB,5.624550436282471e-08
tigerllm,g2p,17,True,CB>A,0.9999995044774587
tigerllm,g2p,17,True,CB>M,0.9999999437544956
tigerllm,g2p,18,True,A>M,0.9252738852077687
tigerllm,g2p,18,True,A>CB,6.545739296017651e-07
tigerllm,g2p,18,True,M>A,0.07472611479223137
tigerllm,g2p,18,True,M>CB,4.91395311643038e-08
tigerllm,g2p,18,True,CB>A,0.9999993454260704
tigerllm,g2p,18,True,CB>M,0.9999999508604689
tigerllm,g2p,19,True,A>M,0.9758288478255398
tigerllm,g2p,19,True,A>CB,1.253231361159512e-06
tigerllm,g2p,19,True,M>A,0.02417115217446019
tigerllm,g2p,19,True,M>CB,8.059524528101989e-09
tigerllm,g2p,19,True,CB>A,0.9999987467686389
tigerllm,g2p,19,True,CB>M,0.9999999919404755
tigerllm,g2p,20,True,A>M,0.9623170194743583
tigerllm,g2p,20,True,A>CB,3.271877025692036e-07
tigerllm,g2p,20,True,M>A,0.03768298052564172
tigerllm,g2p,20,True,M>CB,7.905589286797731e-10
tigerllm,g2p,20,True,CB>A,0.9999996728122974
tigerllm,g2p,20,True,CB>M,0.999999999209441
tigerllm,g2p,21,True,A>M,0.9350139698873794
tigerllm,g2p,21,True,A>CB,8.519680910622587e-07
tigerllm,g2p,21,True,M>A,0.06498603011262065
tigerllm,g2p,21,True,M>CB,5.7323551804512625e-08
tigerllm,g2p,21,True,CB>A,0.9999991480319089
tigerllm,g2p,21,True,CB>M,0.9999999426764482
tigerllm,g2p,22,True,A>M,0.866937486968994
tigerllm,g2p,22,True,A>CB,1.0217206771114418e-06
tigerllm,g2p,22,True,M>A,0.13306251303100605
tigerllm,g2p,22,True,M>CB,4.472985688999395e-09
tigerllm,g2p,22,True,CB>A,0.9999989782793229
tigerllm,g2p,22,True,CB>M,0.9999999955270144
tigerllm,g2p,23,True,A>M,0.8779890214659742
tigerllm,g2p,23,True,A>CB,2.303887332103624e-07
tigerllm,g2p,23,True,M>A,0.12201097853402572
tigerllm,g2p,23,True,M>CB,3.2937488412808305e-08
tigerllm,g2p,23,True,CB>A,0.9999997696112668
tigerllm,g2p,23,True,CB>M,0.9999999670625116
tigerllm,g2p,24,True,A>M,0.9097707168436904
tigerllm,g2p,24,True,A>CB,1.314046953828156e-07
tigerllm,g2p,24,True,M>A,0.09022928315630961
tigerllm,g2p,24,True,M>CB,3.981451480988055e-08
tigerllm,g2p,24,True,CB>A,0.9999998685953047
tigerllm,g2p,24,True,CB>M,0.9999999601854852
tigerllm,g2p,25,True,A>M,0.8795831932253548
tigerllm,g2p,25,True,A>CB,9.193068094252633e-07
tigerllm,g2p,25,True,M>A,0.12041680677464515
tigerllm,g2p,25,True,M>CB,3.084388512235736e-07
tigerllm,g2p,25,True,CB>A,0.9999990806931905
tigerllm,g2p,25,True,CB>M,0.9999996915611488
tigerllm,g2p,26,True,A>M,0.8531193974375564
tigerllm,g2p,26,True,A>CB,6.519275919850262e-07
tigerllm,g2p,26,True,M>A,0.1468806025624436
tigerllm,g2p,26,True,M>CB,1.699922462095508e-07
tigerllm,g2p,26,True,CB>A,0.999999348072408
tigerllm,g2p,26,True,CB>M,0.9999998300077538
tigerllm,g2p,27,True,A>M,0.9440716487981937
tigerllm,g2p,27,True,A>CB,1.3903837164472515e-06
tigerllm,g2p,27,True,M>A,0.055928351201806295
tigerllm,g2p,27,True,M>CB,9.9167554691706e-06
tigerllm,g2p,27,True,CB>A,0.9999986096162835
tigerllm,g2p,27,True,CB>M,0.9999900832445309
tigerllm,g2p,28,True,A>M,0.9298510145498765
tigerllm,g2p,28,True,A>CB,1.294609486223479e-05
tigerllm,g2p,28,True,M>A,0.07014898545012346
tigerllm,g2p,28,True,M>CB,4.2067224188550234e-05
tigerllm,g2p,28,True,CB>A,0.9999870539051378
tigerllm,g2p,28,True,CB>M,0.9999579327758115
tigerllm,g2p,29,True,A>M,0.8818268179576458
tigerllm,g2p,29,True,A>CB,0.006071084113076277
tigerllm,g2p,29,True,M>A,0.11817318204235412
tigerllm,g2p,29,True,M>CB,0.0019453722376094175
tigerllm,g2p,29,True,CB>A,0.9939289158869237
tigerllm,g2p,29,True,CB>M,0.9980546277623906
tigerllm,g2p,30,True,A>M,0.3965061709906633
tigerllm,g2p,30,True,A>CB,0.5194622736493878
tigerllm,g2p,30,True,M>A,0.6034938290093367
tigerllm,g2p,30,True,M>CB,0.6579729531800886
tigerllm,g2p,30,True,CB>A,0.4805377263506122
tigerllm,g2p,30,True,CB>M,0.34202704681991136
tigerllm,g2p,31,True,A>M,0.376080573228289
tigerllm,g2p,31,True,A>CB,0.9993070824193557
tigerllm,g2p,31,True,M>A,0.623919426771711
tigerllm,g2p,31,True,M>CB,0.9994725720272511
tigerllm,g2p,31,True,CB>A,0.000692917580644288
tigerllm,g2p,31,True,CB>M,0.0005274279727488522
tigerllm,g2p,32,True,A>M,0.3912479332156335
tigerllm,g2p,32,True,A>CB,0.9999885376924346
tigerllm,g2p,32,True,M>A,0.6087520667843664
tigerllm,g2p,32,True,M>CB,0.9999959524270206
tigerllm,g2p,32,True,CB>A,1.1462307565411456e-05
tigerllm,g2p,32,True,CB>M,4.047572979456093e-06
tigerllm,g2p,33,True,A>M,0.38867198113624746
tigerllm,g2p,33,True,A>CB,0.9999988888999164
tigerllm,g2p,33,True,M>A,0.6113280188637525
tigerllm,g2p,33,True,M>CB,0.9999994279969452
tigerllm,g2p,33,True,CB>A,1.1111000836413562e-06
tigerllm,g2p,33,True,CB>M,5.72003054779641e-07
tigerllm,g2p,34,True,A>M,0.6324080970509378
tigerllm,g2p,34,True,A>CB,0.9999998158084044
tigerllm,g2p,34,True,M>A,0.36759190294906224
tigerllm,g2p,34,True,M>CB,0.9999998895750892
tigerllm,g2p,34,True,CB>A,1.8419159561083863e-07
tigerllm,g2p,34,True,CB>M,1.1042491079026002e-07
tigerllm,g2p,35,True,A>M,0.7197392516013048
tigerllm,g2p,35,True,A>CB,0.9999996884589398
tigerllm,g2p,35,True,M>A,0.28026074839869525
tigerllm,g2p,35,True,M>CB,0.9999999248406242
tigerllm,g2p,35,True,CB>A,3.1154106012195806e-07
tigerllm,g2p,35,True,CB>M,7.515937585005224e-08
tigerllm,g2p,36,True,A>M,0.7962734360899274
tigerllm,g2p,36,True,A>CB,0.9999998309000273
tigerllm,g2p,36,True,M>A,0.20372656391007263
tigerllm,g2p,36,True,M>CB,0.9999999550549097
tigerllm,g2p,36,True,CB>A,1.6909997265924162e-07
tigerllm,g2p,36,True,CB>M,4.49450903131896e-08
tigerllm,g2p,37,True,A>M,0.7778775320261736
tigerllm,g2p,37,True,A>CB,0.9999998888767353
tigerllm,g2p,37,True,M>A,0.22212246797382643
tigerllm,g2p,37,True,M>CB,0.9999999772428358
tigerllm,g2p,37,True,CB>A,1.1112326466308173e-07
tigerllm,g2p,37,True,CB>M,2.2757164193142914e-08
tigerllm,g2p,38,True,A>M,0.6148770061565341
tigerllm,g2p,38,True,A>CB,0.9999999105391368
tigerllm,g2p,38,True,M>A,0.3851229938434659
tigerllm,g2p,38,True,M>CB,0.9999999672594615
tigerllm,g2p,38,True,CB>A,8.946086312945082e-08
tigerllm,g2p,38,True,CB>M,3.274053849887675e-08
tigerllm,g2p,39,True,A>M,0.8198452891933904
tigerllm,g2p,39,True,A>CB,0.9999998278304875
tigerllm,g2p,39,True,M>A,0.18015471080660958
tigerllm,g2p,39,True,M>CB,0.9999999781986955
tigerllm,g2p,39,True,CB>A,1.721695125788931e-07
tigerllm,g2p,39,True,CB>M,2.180130456486611e-08
tigerllm,g2p,40,True,A>M,0.8196778007834056
tigerllm,g2p,40,True,A>CB,0.9999999347784474
tigerllm,g2p,40,True,M>A,0.18032219921659443
tigerllm,g2p,40,True,M>CB,0.9999999630946259
tigerllm,g2p,40,True,CB>A,6.522155262946352e-08
tigerllm,g2p,40,True,CB>M,3.6905374142793184e-08
tigerllm,g2p,41,True,A>M,0.7634340842828179
tigerllm,g2p,41,True,A>CB,0.9999999433270305
tigerllm,g2p,41,True,M>A,0.23656591571718208
tigerllm,g2p,41,True,M>CB,0.9999998486331029
tigerllm,g2p,41,True,CB>A,5.6672969518644104e-08
tigerllm,g2p,41,True,CB>M,1.5136689713417894e-07
tigerllm,g2p,42,True,A>M,0.8577866950428766
tigerllm,g2p,42,True,A>CB,0.9999999594635721
tigerllm,g2p,42,True,M>A,0.1422133049571234
tigerllm,g2p,42,True,M>CB,0.9999999644795003
tigerllm,g2p,42,True,CB>A,4.053642793339471e-08
tigerllm,g2p,42,True,CB>M,3.5520499619635643e-08
tigerllm,g2p,43,True,A>M,0.8541673154885773
tigerllm,g2p,43,True,A>CB,0.9999999886352471
tigerllm,g2p,43,True,M>A,0.14583268451142276
tigerllm,g2p,43,True,M>CB,0.9999999857674889
tigerllm,g2p,43,True,CB>A,1.1364752928119926e-08
tigerllm,g2p,43,True,CB>M,1.4232511023647112e-08
tigerllm,g2p,44,True,A>M,0.8708244153781769
tigerllm,g2p,44,True,A>CB,0.9999999890493967
tigerllm,g2p,44,True,M>A,0.12917558462182313
tigerllm,g2p,44,True,M>CB,0.9999999578159167
tigerllm,g2p,44,True,CB>A,1.0950603347347736e-08
tigerllm,g2p,44,True,CB>M,4.218408335052974e-08
tigerllm,g2p,45,True,A>M,0.9195713831998183
tigerllm,g2p,45,True,A>CB,0.9999999497305283
tigerllm,g2p,45,True,M>A,0.08042861680018164
tigerllm,g2p,45,True,M>CB,0.9999999787911156
tigerllm,g2p,45,True,CB>A,5.026947167898212e-08
tigerllm,g2p,45,True,CB>M,2.1208884472586258e-08
tigerllm,g2p,46,True,A>M,0.9139194556926871
tigerllm,g2p,46,True,A>CB,0.9999996320327553
tigerllm,g2p,46,True,M>A,0.08608054430731299
tigerllm,g2p,46,True,M>CB,0.9999997710045535
tigerllm,g2p,46,True,CB>A,3.679672446987586e-07
tigerllm,g2p,46,True,CB>M,2.2899544645548095e-07
tigerllm,g2p,47,True,A>M,0.9639659042849333
tigerllm,g2p,47,True,A>CB,0.9999992378374827
tigerllm,g2p,47,True,M>A,0.036034095715066716
tigerllm,g2p,47,True,M>CB,0.999998066721136
tigerllm,g2p,47,True,CB>A,7.621625172775355e-07
tigerllm,g2p,47,True,CB>M,1.9332788640229073e-06
tigerllm,g2p,48,True,A>M,0.22409187757452378
tigerllm,g2p,48,True,A>CB,8.003609574034214e-07
tigerllm,g2p,48,True,M>A,0.7759081224254762
tigerllm,g2p,48,True,M>CB,7.21178726110767e-06
tigerllm,g2p,48,True,CB>A,0.9999991996390426
tigerllm,g2p,48,True,CB>M,0.9999927882127388
banglat5,rhyme,0,False,A>M,0.8532890544208644
banglat5,rhyme,0,False,A>CB,0.9740134052617864
banglat5,rhyme,0,False,M>A,0.14671094557913558
banglat5,rhyme,0,False,M>CB,0.9950564976540587
banglat5,rhyme,0,False,CB>A,0.025986594738213596
banglat5,rhyme,0,False,CB>M,0.004943502345941352
banglat5,rhyme,1,False,A>M,0.8891396871449523
banglat5,rhyme,1,False,A>CB,0.9467564933287076
banglat5,rhyme,1,False,M>A,0.11086031285504769
banglat5,rhyme,1,False,M>CB,0.9647748464477731
banglat5,rhyme,1,False,CB>A,0.05324350667129237
banglat5,rhyme,1,False,CB>M,0.03522515355222687
banglat5,rhyme,2,False,A>M,0.4482687768925588
banglat5,rhyme,2,False,A>CB,0.8041408202629216
banglat5,rhyme,2,False,M>A,0.5517312231074412
banglat5,rhyme,2,False,M>CB,0.9793543892364777
banglat5,rhyme,2,False,CB>A,0.19585917973707848
banglat5,rhyme,2,False,CB>M,0.020645610763522303
banglat5,rhyme,3,False,A>M,0.624936767054854
banglat5,rhyme,3,False,A>CB,0.8958663072540123
banglat5,rhyme,3,False,M>A,0.375063232945146
banglat5,rhyme,3,False,M>CB,0.9915666988634022
banglat5,rhyme,3,False,CB>A,0.10413369274598774
banglat5,rhyme,3,False,CB>M,0.008433301136597826
banglat5,rhyme,4,False,A>M,0.3994784042473923
banglat5,rhyme,4,False,A>CB,0.7977691446116895
banglat5,rhyme,4,False,M>A,0.6005215957526078
banglat5,rhyme,4,False,M>CB,0.9719956434147513
banglat5,rhyme,4,False,CB>A,0.2022308553883105
banglat5,rhyme,4,False,CB>M,0.028004356585248684
banglat5,rhyme,5,False,A>M,0.1408730062251933
banglat5,rhyme,5,False,A>CB,0.7057932537644056
banglat5,rhyme,5,False,M>A,0.8591269937748067
banglat5,rhyme,5,False,M>CB,0.9923646731291256
banglat5,rhyme,5,False,CB>A,0.29420674623559445
banglat5,rhyme,5,False,CB>M,0.007635326870874428
banglat5,rhyme,6,False,A>M,0.6627905631163054
banglat5,rhyme,6,False,A>CB,0.8891887086552007
banglat5,rhyme,6,False,M>A,0.3372094368836947
banglat5,rhyme,6,False,M>CB,0.9818755926690367
banglat5,rhyme,6,False,CB>A,0.11081129134479929
banglat5,rhyme,6,False,CB>M,0.01812440733096334
banglat5,rhyme,7,False,A>M,0.25734310317533393
banglat5,rhyme,7,False,A>CB,0.6928092760656146
banglat5,rhyme,7,False,M>A,0.7426568968246661
banglat5,rhyme,7,False,M>CB,0.9765504918618158
banglat5,rhyme,7,False,CB>A,0.30719072393438535
banglat5,rhyme,7,False,CB>M,0.023449508138184215
banglat5,rhyme,8,False,A>M,0.27812178974298296
banglat5,rhyme,8,False,A>CB,0.8393958489550639
banglat5,rhyme,8,False,M>A,0.721878210257017
banglat5,rhyme,8,False,M>CB,0.9976983400591052
banglat5,rhyme,8,False,CB>A,0.16060415104493603
banglat5,rhyme,8,False,CB>M,0.002301659940894837
banglat5,rhyme,9,False,A>M,0.4869196213913389
banglat5,rhyme,9,False,A>CB,0.9139607960315262
banglat5,rhyme,9,False,M>A,0.5130803786086611
banglat5,rhyme,9,False,M>CB,0.9990075828505441
banglat5,rhyme,9,False,CB>A,0.08603920396847371
banglat5,rhyme,9,False,CB>M,0.000992417149455892
banglat5,rhyme,10,False,A>M,0.9099433639047156
banglat5,rhyme,10,False,A>CB,0.9924503900428955
banglat5,rhyme,10,False,M>A,0.09005663609528439
banglat5,rhyme,10,False,M>CB,0.9995130354782888
banglat5,rhyme,10,False,CB>A,0.007549609957104466
banglat5,rhyme,10,False,CB>M,0.00048696452171115333
banglat5,rhyme,11,False,A>M,0.6643887909593997
banglat5,rhyme,11,False,A>CB,0.9433988338599799
banglat5,rhyme,11,False,M>A,0.33561120904060027
banglat5,rhyme,11,False,M>CB,0.9835474400142395
banglat5,rhyme,11,False,CB>A,0.056601166140020094
banglat5,rhyme,11,False,CB>M,0.016452559985760413
banglat5,rhyme,12,False,A>M,0.8750748885163905
banglat5,rhyme,12,False,A>CB,0.9492500001525005
banglat5,rhyme,12,False,M>A,0.12492511148360952
banglat5,rhyme,12,False,M>CB,0.9259561920126604
banglat5,rhyme,12,False,CB>A,0.05074999984749949
banglat5,rhyme,12,False,CB>M,0.07404380798733956
banglat5,rhyme,0,True,A>M,0.5245938216274004
banglat5,rhyme,0,True,A>CB,0.39632467583999637
banglat5,rhyme,0,True,M>A,0.47540617837259963
banglat5,rhyme,0,True,M>CB,0.16962939487320206
banglat5,rhyme,0,True,CB>A,0.6036753241600037
banglat5,rhyme,0,True,CB>M,0.830370605126798
banglat5,rhyme,1,True,A>M,0.5673327572711151
banglat5,rhyme,1,True,A>CB,0.5793479422421209
banglat5,rhyme,1,True,M>A,0.43266724272888485
banglat5,rhyme,1,True,M>CB,0.5580570383132186
banglat5,rhyme,1,True,CB>A,0.42065205775787906
banglat5,rhyme,1,True,CB>M,0.4419429616867814
banglat5,rhyme,2,True,A>M,0.5472111781922083
banglat5,rhyme,2,True,A>CB,0.5584713723153226
banglat5,rhyme,2,True,M>A,0.4527888218077917
banglat5,rhyme,2,True,M>CB,0.5382442245616216
banglat5,rhyme,2,True,CB>A,0.4415286276846774
banglat5,rhyme,2,True,CB>M,0.4617557754383784
banglat5,rhyme,3,True,A>M,0.4134226711106399
banglat5,rhyme,3,True,A>CB,0.44705400866339673
banglat5,rhyme,3,True,M>A,0.5865773288893601
banglat5,rhyme,3,True,M>CB,0.5431638232485325
banglat5,rhyme,3,True,CB>A,0.5529459913366033
banglat5,rhyme,3,True,CB>M,0.45683617675146754
banglat5,rhyme,4,True,A>M,0.33315958838392945
banglat5,rhyme,4,True,A>CB,0.3053337528000283
banglat5,rhyme,4,True,M>A,0.6668404116160705
banglat5,rhyme,4,True,M>CB,0.3853489604566703
banglat5,rhyme,4,True,CB>A,0.6946662471999717
banglat5,rhyme,4,True,CB>M,0.6146510395433298
banglat5,rhyme,5,True,A>M,0.25812368815976405
banglat5,rhyme,5,True,A>CB,0.31277928885888445
banglat5,rhyme,5,True,M>A,0.741876311840236
banglat5,rhyme,5,True,M>CB,0.5320538602099174
banglat5,rhyme,5,True,CB>A,0.6872207111411155
banglat5,rhyme,5,True,CB>M,0.4679461397900826
banglat5,rhyme,6,True,A>M,0.4625618555931538
banglat5,rhyme,6,True,A>CB,0.27018557916772773
banglat5,rhyme,6,True,M>A,0.5374381444068461
banglat5,rhyme,6,True,M>CB,0.08092414312717558
banglat5,rhyme,6,True,CB>A,0.7298144208322723
banglat5,rhyme,6,True,CB>M,0.9190758568728244
banglat5,rhyme,7,True,A>M,0.3865800250393518
banglat5,rhyme,7,True,A>CB,0.22198018628114113
banglat5,rhyme,7,True,M>A,0.6134199749606482
banglat5,rhyme,7,True,M>CB,0.12638025136363232
banglat5,rhyme,7,True,CB>A,0.7780198137188589
banglat5,rhyme,7,True,CB>M,0.8736197486363677
banglat5,rhyme,8,True,A>M,0.3397737852531172
banglat5,rhyme,8,True,A>CB,0.14936397346884883
banglat5,rhyme,8,True,M>A,0.6602262147468828
banglat5,rhyme,8,True,M>CB,0.05372691400095475
banglat5,rhyme,8,True,CB>A,0.8506360265311512
banglat5,rhyme,8,True,CB>M,0.9462730859990452
banglat5,rhyme,9,True,A>M,0.34852400278705165
banglat5,rhyme,9,True,A>CB,0.16382929592530046
banglat5,rhyme,9,True,M>A,0.6514759972129484
banglat5,rhyme,9,True,M>CB,0.06760061301654928
banglat5,rhyme,9,True,CB>A,0.8361707040746995
banglat5,rhyme,9,True,CB>M,0.9323993869834507
banglat5,rhyme,10,True,A>M,0.09623858582953435
banglat5,rhyme,10,True,A>CB,0.09791079082232955
banglat5,rhyme,10,True,M>A,0.9037614141704656
banglat5,rhyme,10,True,M>CB,0.35138505235990025
banglat5,rhyme,10,True,CB>A,0.9020892091776704
banglat5,rhyme,10,True,CB>M,0.6486149476400997
banglat5,rhyme,11,True,A>M,0.3935357646022124
banglat5,rhyme,11,True,A>CB,0.45888663132565854
banglat5,rhyme,11,True,M>A,0.6064642353977876
banglat5,rhyme,11,True,M>CB,0.6986319886684526
banglat5,rhyme,11,True,CB>A,0.5411133686743415
banglat5,rhyme,11,True,CB>M,0.30136801133154745
banglat5,rhyme,12,True,A>M,0.19466307799126747
banglat5,rhyme,12,True,A>CB,0.2856955545608106
banglat5,rhyme,12,True,M>A,0.8053369220087325
banglat5,rhyme,12,True,M>CB,0.6766449508114746
banglat5,rhyme,12,True,CB>A,0.7143044454391894
banglat5,rhyme,12,True,CB>M,0.3233550491885254
tigerllm,rhyme,0,False,A>M,0.42093691522699966
tigerllm,rhyme,0,False,A>CB,0.47676484900917565
tigerllm,rhyme,0,False,M>A,0.5790630847730003
tigerllm,rhyme,0,False,M>CB,0.6601176450010556
tigerllm,rhyme,0,False,CB>A,0.5232351509908244
tigerllm,rhyme,0,False,CB>M,0.33988235499894437
tigerllm,rhyme,1,False,A>M,0.6080360325050702
tigerllm,rhyme,1,False,A>CB,0.6152377232547843
tigerllm,rhyme,1,False,M>A,0.39196396749492984
tigerllm,rhyme,1,False,M>CB,0.5000000000000001
tigerllm,rhyme,1,False,CB>A,0.3847622767452156
tigerllm,rhyme,1,False,CB>M,0.4999999999999999
tigerllm,rhyme,2,False,A>M,0.5829833112238014
tigerllm,rhyme,2,False,A>CB,0.6473013386903432
tigerllm,rhyme,2,False,M>A,0.4170166887761986
tigerllm,rhyme,2,False,M>CB,0.6730547701650279
tigerllm,rhyme,2,False,CB>A,0.35269866130965677
tigerllm,rhyme,2,False,CB>M,0.3269452298349721
tigerllm,rhyme,3,False,A>M,0.8309094589968076
tigerllm,rhyme,3,False,A>CB,0.9020945224720113
tigerllm,rhyme,3,False,M>A,0.16909054100319248
tigerllm,rhyme,3,False,M>CB,0.8257164004557715
tigerllm,rhyme,3,False,CB>A,0.09790547752798874
tigerllm,rhyme,3,False,CB>M,0.1742835995442285
tigerllm,rhyme,4,False,A>M,0.4257305089748506
tigerllm,rhyme,4,False,A>CB,0.5247619529904226
tigerllm,rhyme,4,False,M>A,0.5742694910251493
tigerllm,rhyme,4,False,M>CB,0.7448606457575608
tigerllm,rhyme,4,False,CB>A,0.4752380470095774
tigerllm,rhyme,4,False,CB>M,0.2551393542424391
tigerllm,rhyme,5,False,A>M,0.6937297607463327
tigerllm,rhyme,5,False,A>CB,0.8873281503378462
tigerllm,rhyme,5,False,M>A,0.30627023925366725
tigerllm,rhyme,5,False,M>CB,0.8840606547547255
tigerllm,rhyme,5,False,CB>A,0.11267184966215384
tigerllm,rhyme,5,False,CB>M,0.11593934524527454
tigerllm,rhyme,6,False,A>M,0.657803122123828
tigerllm,rhyme,6,False,A>CB,0.8912530303089523
tigerllm,rhyme,6,False,M>A,0.34219687787617203
tigerllm,rhyme,6,False,M>CB,0.983457644953501
tigerllm,rhyme,6,False,CB>A,0.10874696969104769
tigerllm,rhyme,6,False,CB>M,0.016542355046499004
tigerllm,rhyme,7,False,A>M,0.12645116834868592
tigerllm,rhyme,7,False,A>CB,0.5156721083126656
tigerllm,rhyme,7,False,M>A,0.873548831651314
tigerllm,rhyme,7,False,M>CB,0.9860139508705622
tigerllm,rhyme,7,False,CB>A,0.4843278916873343
tigerllm,rhyme,7,False,CB>M,0.013986049129437754
tigerllm,rhyme,8,False,A>M,0.2601532814524778
tigerllm,rhyme,8,False,A>CB,0.5321343617019577
tigerllm,rhyme,8,False,M>A,0.7398467185475222
tigerllm,rhyme,8,False,M>CB,0.9669918995701056
tigerllm,rhyme,8,False,CB>A,0.4678656382980423
tigerllm,rhyme,8,False,CB>M,0.03300810042989441
tigerllm,rhyme,9,False,A>M,0.32236604640719874
tigerllm,rhyme,9,False,A>CB,0.6277267052284186
tigerllm,rhyme,9,False,M>A,0.6776339535928013
tigerllm,rhyme,9,False,M>CB,0.9506596839738107
tigerllm,rhyme,9,False,CB>A,0.37227329477158144
tigerllm,rhyme,9,False,CB>M,0.049340316026189275
tigerllm,rhyme,10,False,A>M,0.28590045432048217
tigerllm,rhyme,10,False,A>CB,0.7304246286423395
tigerllm,rhyme,10,False,M>A,0.7140995456795178
tigerllm,rhyme,10,False,M>CB,0.9860838718645326
tigerllm,rhyme,10,False,CB>A,0.26957537135766046
tigerllm,rhyme,10,False,CB>M,0.013916128135467441
tigerllm,rhyme,11,False,A>M,0.15385285161101173
tigerllm,rhyme,11,False,A>CB,0.7232525977177846
tigerllm,rhyme,11,False,M>A,0.8461471483889883
tigerllm,rhyme,11,False,M>CB,0.9981287975240674
tigerllm,rhyme,11,False,CB>A,0.27674740228221545
tigerllm,rhyme,11,False,CB>M,0.0018712024759326598
tigerllm,rhyme,12,False,A>M,0.20731367446818205
tigerllm,rhyme,12,False,A>CB,0.6652366525545157
tigerllm,rhyme,12,False,M>A,0.792686325531818
tigerllm,rhyme,12,False,M>CB,0.9942993872796213
tigerllm,rhyme,12,False,CB>A,0.33476334744548425
tigerllm,rhyme,12,False,CB>M,0.005700612720378672
tigerllm,rhyme,13,False,A>M,0.2262727720305758
tigerllm,rhyme,13,False,A>CB,0.6285144924550669
tigerllm,rhyme,13,False,M>A,0.7737272279694242
tigerllm,rhyme,13,False,M>CB,0.99337117993573
tigerllm,rhyme,13,False,CB>A,0.37148550754493315
tigerllm,rhyme,13,False,CB>M,0.006628820064270029
tigerllm,rhyme,14,False,A>M,0.19099495701256536
tigerllm,rhyme,14,False,A>CB,0.5902441540570098
tigerllm,rhyme,14,False,M>A,0.8090050429874347
tigerllm,rhyme,14,False,M>CB,0.9867682407818003
tigerllm,rhyme,14,False,CB>A,0.4097558459429902
tigerllm,rhyme,14,False,CB>M,0.013231759218199756
tigerllm,rhyme,15,False,A>M,0.16628846696074356
tigerllm,rhyme,15,False,A>CB,0.6286764819352845
tigerllm,rhyme,15,False,M>A,0.8337115330392564
tigerllm,rhyme,15,False,M>CB,0.9926948780655891
tigerllm,rhyme,15,False,CB>A,0.37132351806471553
tigerllm,rhyme,15,False,CB>M,0.007305121934410905
tigerllm,rhyme,16,False,A>M,0.0692057180577353
tigerllm,rhyme,16,False,A>CB,0.5848156231274897
tigerllm,rhyme,16,False,M>A,0.9307942819422647
tigerllm,rhyme,16,False,M>CB,0.9989203008358344
tigerllm,rhyme,16,False,CB>A,0.41518437687251025
