word,phon_vec,syllables,ipa
ট্র্যাক,"[17, 2, 29, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'r', 'æ', 'k']]",ʈræk
পৌঁছান,"[15, 38, 28, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'ou̯'], ['tʃʰ', 'a', 'n']]",pou̯tʃʰan
সিন্ডিকেট,"[19, 4, 6, 26, 4, 7, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'i', 'n'], ['ɖ', 'i'], ['k', 'e', 'ʈ']]",sinɖikeʈ
প্রস্তুতিমূলক,"[15, 2, 3, 19, 9, 14, 9, 4, 13, 14, 12, 8, 7, 0, 0, 0, 0, 0]","[['p', 'r', 'o', 's'], ['t̪', 'u'], ['t̪', 'i'], ['m', 'u'], ['l', 'ɔ', 'k']]",prost̪ut̪imulɔk
বাণিজ্যের,"[11, 1, 6, 4, 18, 18, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a'], ['n', 'i', 'dʒ'], ['dʒ', 'e', 'r']]",banidʒdʒer
আল্লামা,"[1, 12, 12, 1, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a', 'l'], ['l', 'a'], ['m', 'a']]",allama
প্রাগৈতিহাসিক,"[15, 2, 1, 20, 35, 9, 4, 21, 1, 10, 4, 7, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'a', 'g'], ['oi̯'], ['t̪', 'i'], ['h', 'a'], ['ʃ', 'i', 'k']]",pragoi̯t̪ihaʃik
মানবতাবিরোধী,"[13, 1, 6, 3, 11, 8, 9, 1, 11, 4, 2, 3, 25, 4, 0, 0, 0, 0]","[['m', 'a'], ['n', 'o'], ['b', 'ɔ'], ['t̪', 'a'], ['b', 'i'], ['r', 'o'], ['d̪ʱ', 'i']]",manobɔt̪abirod̪ʱi
ডাচ,"[26, 1, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɖ', 'a', 'tʃ']]",ɖatʃ
মার্কেটিং,"[13, 1, 2, 7, 5, 17, 4, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a', 'r'], ['k', 'e'], ['ʈ', 'i', 'ŋ']]",markeʈiŋ
লাগাতে,"[12, 1, 20, 1, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'a'], ['g', 'a'], ['t̪', 'e']]",lagat̪e
রিম,"[2, 4, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'i', 'm']]",rim
তালিকার,"[9, 1, 12, 4, 7, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'a'], ['l', 'i'], ['k', 'a', 'r']]",t̪alikar
ট্রাস্ট,"[17, 2, 1, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'r', 'a', 's', 'ʈ']]",ʈrasʈ
প্রশ্নে,"[15, 2, 3, 10, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o', 'ʃ'], ['n', 'e']]",proʃne
যাচ্ছিলো,"[18, 1, 22, 28, 4, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'a', 'tʃ'], ['tʃʰ', 'i'], ['l', 'o']]",dʒatʃtʃʰilo
বাসিন্দাদের,"[11, 1, 10, 4, 6, 16, 1, 16, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a'], ['ʃ', 'i', 'n'], ['d̪', 'a'], ['d̪', 'e', 'r']]",baʃind̪ad̪er
ঝুঁকিপূর্ণ,"[42, 14, 7, 4, 15, 14, 2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒʱ', 'u'], ['k', 'i'], ['p', 'u', 'r'], ['n', 'o']]",dʒʱukipurno
পাবার,"[15, 1, 11, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a'], ['b', 'a', 'r']]",pabar
অংশবিশেষ,"[8, 31, 10, 3, 11, 4, 10, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ', 'ŋ'], ['ʃ', 'o'], ['b', 'i'], ['ʃ', 'e', 'ʃ']]",ɔŋʃobiʃeʃ
ওনারা,"[3, 6, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['o'], ['n', 'a'], ['r', 'a']]",onara
রোধের,"[2, 3, 25, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'o'], ['d̪ʱ', 'e', 'r']]",rod̪ʱer
পর্যায়,"[15, 8, 2, 18, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'ɔ', 'r'], ['dʒ', 'ae̯']]",pɔrdʒae̯
ধরুন,"[25, 3, 2, 14, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪ʱ', 'o'], ['r', 'u', 'n']]",d̪ʱorun
কর্মচারীর,"[7, 8, 2, 13, 3, 22, 1, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'ɔ', 'r'], ['m', 'o'], ['tʃ', 'a'], ['r', 'i', 'r']]",kɔrmotʃarir
কারাগারে,"[7, 1, 2, 1, 20, 1, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a'], ['r', 'a'], ['g', 'a'], ['r', 'e']]",karagare
সার্জেন্ট,"[19, 1, 2, 18, 5, 6, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'a', 'r'], ['dʒ', 'e', 'n', 'ʈ']]",sardʒenʈ
রাসুল,"[2, 1, 19, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a'], ['s', 'u', 'l']]",rasul
নাবিক,"[6, 1, 11, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'a'], ['b', 'i', 'k']]",nabik
টেলিফোন,"[17, 5, 12, 4, 27, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'e'], ['l', 'i'], ['f', 'o', 'n']]",ʈelifon
শোনো,"[10, 3, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'o'], ['n', 'o']]",ʃono
তত্ত্বাবধান,"[9, 8, 9, 9, 1, 11, 8, 25, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'ɔ', 't̪'], ['t̪', 'a'], ['b', 'ɔ'], ['d̪ʱ', 'a', 'n']]",t̪ɔt̪t̪abɔd̪ʱan
চার্চের,"[22, 1, 2, 22, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'a', 'r'], ['tʃ', 'e', 'r']]",tʃartʃer
জিম,"[18, 4, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'i', 'm']]",dʒim
দূতাবাস,"[16, 14, 9, 1, 11, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'u'], ['t̪', 'a'], ['b', 'a', 'ʃ']]",d̪ut̪abaʃ
নিষ্ঠুরতা,"[6, 4, 10, 36, 14, 2, 8, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'i', 'ʃ'], ['ʈʰ', 'u'], ['r', 'ɔ'], ['t̪', 'a']]",niʃʈʰurɔt̪a
বাজান,"[11, 1, 18, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a'], ['dʒ', 'a', 'n']]",badʒan
মুর্শিদাবাদ,"[13, 14, 2, 10, 4, 16, 1, 11, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'u', 'r'], ['ʃ', 'i'], ['d̪', 'a'], ['b', 'a', 'd̪']]",murʃid̪abad̪
জেরেমি,"[18, 5, 2, 5, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'e'], ['r', 'e'], ['m', 'i']]",dʒeremi
অনুপস্থিতি,"[8, 6, 14, 15, 3, 19, 30, 4, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['n', 'u'], ['p', 'o', 's'], ['t̪ʰ', 'i'], ['t̪', 'i']]",ɔnupost̪ʰit̪i
অনুসন্ধানে,"[3, 6, 14, 10, 8, 6, 25, 1, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[['o'], ['n', 'u'], ['ʃ', 'ɔ', 'n'], ['d̪ʱ', 'a'], ['n', 'e']]",onuʃɔnd̪ʱane
ক্রোধ,"[7, 2, 3, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'r', 'o', 'd̪ʱ']]",krod̪ʱ
সর্ববৃহৎ,"[10, 8, 2, 11, 3, 11, 2, 4, 21, 8, 9, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'r'], ['b', 'o'], ['b', 'r', 'i'], ['h', 'ɔ', 't̪']]",ʃɔrbobrihɔt̪
ছাতক,"[28, 1, 9, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃʰ', 'a'], ['t̪', 'o', 'k']]",tʃʰat̪ok
সংযোজন,"[19, 8, 31, 18, 3, 18, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'ɔ', 'ŋ'], ['dʒ', 'o'], ['dʒ', 'ɔ', 'n']]",sɔŋdʒodʒɔn
সংলাপের,"[10, 8, 31, 12, 1, 15, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'ŋ'], ['l', 'a'], ['p', 'e', 'r']]",ʃɔŋlaper
সেরা,"[10, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'e'], ['r', 'a']]",ʃera
সুনামগঞ্জের,"[10, 14, 6, 1, 13, 20, 8, 6, 18, 5, 2, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'u'], ['n', 'a', 'm'], ['g', 'ɔ', 'n'], ['dʒ', 'e', 'r']]",ʃunamgɔndʒer
স্থলাভিষিক্ত,"[19, 30, 8, 12, 1, 23, 4, 10, 4, 7, 9, 3, 0, 0, 0, 0, 0, 0]","[['s', 't̪ʰ', 'ɔ'], ['l', 'a'], ['bʱ', 'i'], ['ʃ', 'i', 'k'], ['t̪', 'o']]",st̪ʰɔlabʱiʃikt̪o
তত্ত্বের,"[9, 8, 9, 9, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'ɔ', 't̪'], ['t̪', 'e', 'r']]",t̪ɔt̪t̪er
সৃষ্টিতে,"[19, 2, 4, 10, 17, 4, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'r', 'i', 'ʃ'], ['ʈ', 'i'], ['t̪', 'e']]",sriʃʈit̪e
আমেরিকান,"[1, 13, 5, 2, 4, 7, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['m', 'e'], ['r', 'i'], ['k', 'a', 'n']]",amerikan
হিব্রু,"[21, 4, 11, 2, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'i', 'b'], ['r', 'u']]",hibru
যাত্রীবাহী,"[18, 1, 9, 2, 4, 11, 1, 21, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'a', 't̪'], ['r', 'i'], ['b', 'a'], ['h', 'i']]",dʒat̪ribahi
গ্রামাঞ্চলে,"[20, 2, 1, 13, 1, 6, 22, 3, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'r', 'a'], ['m', 'a', 'n'], ['tʃ', 'o'], ['l', 'e']]",gramantʃole
পার্সি,"[15, 1, 2, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a', 'r'], ['s', 'i']]",parsi
হাঁটা,"[21, 1, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'a'], ['ʈ', 'a']]",haʈa
রুপ,"[2, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'u', 'p']]",rup
ইয়ং,"[4, 8, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['i'], ['ɔ', 'ŋ']]",iɔŋ
দিগন্তের,"[16, 4, 20, 8, 6, 9, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'i'], ['g', 'ɔ', 'n'], ['t̪', 'e', 'r']]",d̪igɔnt̪er
চালু,"[22, 1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'a'], ['l', 'u']]",tʃalu
ক্রিসেন্ট,"[7, 2, 4, 19, 5, 6, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'r', 'i'], ['s', 'e', 'n', 'ʈ']]",krisenʈ
রেফারেন্স,"[2, 5, 27, 1, 2, 5, 6, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'e'], ['f', 'a'], ['r', 'e', 'n', 's']]",refarens
নাস্তিক,"[6, 1, 19, 9, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'a', 's'], ['t̪', 'i', 'k']]",nast̪ik
নিশ্চুপ,"[6, 4, 10, 22, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'i', 'ʃ'], ['tʃ', 'u', 'p']]",niʃtʃup
আসামির,"[1, 10, 1, 13, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['ʃ', 'a'], ['m', 'i', 'r']]",aʃamir
দ্বিগুণ,"[16, 4, 20, 14, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'i'], ['g', 'u', 'n']]",d̪igun
ছুরিকাঘাতে,"[28, 14, 2, 4, 7, 1, 34, 1, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃʰ', 'u'], ['r', 'i'], ['k', 'a'], ['gʱ', 'a'], ['t̪', 'e']]",tʃʰurikagʱat̪e
প্লাটুন,"[15, 12, 1, 17, 14, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'l', 'a'], ['ʈ', 'u', 'n']]",plaʈun
আর্মি,"[1, 2, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a', 'r'], ['m', 'i']]",armi
বিক্ষিপ্ত,"[11, 4, 7, 24, 4, 15, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'i', 'k'], ['kʰ', 'i', 'p'], ['t̪', 'o']]",bikkʰipt̪o
কমিক,"[7, 8, 13, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'ɔ'], ['m', 'i', 'k']]",kɔmik
আরাফাত,"[1, 2, 1, 27, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['r', 'a'], ['f', 'a', 't̪']]",arafat̪
স্ত্রীদের,"[19, 9, 2, 4, 16, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 't̪', 'r', 'i'], ['d̪', 'e', 'r']]",st̪rid̪er
শিরোনামের,"[10, 4, 2, 3, 6, 1, 13, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'i'], ['r', 'o'], ['n', 'a'], ['m', 'e', 'r']]",ʃironamer
মার্কেটে,"[13, 1, 2, 7, 5, 17, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a', 'r'], ['k', 'e'], ['ʈ', 'e']]",markeʈe
অনুমোদনের,"[3, 6, 14, 13, 3, 16, 3, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['o'], ['n', 'u'], ['m', 'o'], ['d̪', 'o'], ['n', 'e', 'r']]",onumod̪oner
মিশেল,"[13, 4, 10, 5, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'i'], ['ʃ', 'e', 'l']]",miʃel
তৎপরতা,"[9, 8, 9, 15, 8, 2, 3, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'ɔ', 't̪'], ['p', 'ɔ'], ['r', 'o'], ['t̪', 'a']]",t̪ɔt̪pɔrot̪a
দুর্ভোগ,"[16, 14, 2, 23, 3, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'u', 'r'], ['bʱ', 'o', 'g']]",d̪urbʱog
সমর্থিত,"[10, 8, 13, 3, 2, 30, 4, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ'], ['m', 'o', 'r'], ['t̪ʰ', 'i'], ['t̪', 'o']]",ʃɔmort̪ʰit̪o
বাইপাস,"[11, 32, 15, 1, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'ai̯'], ['p', 'a', 's']]",bai̯pas
নাসা,"[6, 1, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'a'], ['s', 'a']]",nasa
কাঁচ,"[7, 1, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a', 'tʃ']]",katʃ
শেখাতে,"[10, 5, 24, 1, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'e'], ['kʰ', 'a'], ['t̪', 'e']]",ʃekʰat̪e
মাইলফলক,"[13, 32, 12, 27, 8, 12, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'ai̯', 'l'], ['f', 'ɔ'], ['l', 'o', 'k']]",mai̯lfɔlok
শুনানি,"[10, 14, 6, 1, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'u'], ['n', 'a'], ['n', 'i']]",ʃunani
মুহুর্তে,"[13, 14, 21, 14, 2, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'u'], ['h', 'u', 'r'], ['t̪', 'e']]",muhurt̪e
নির্বিঘ্নে,"[6, 4, 2, 11, 4, 34, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'i', 'r'], ['b', 'i', 'gʱ'], ['n', 'e']]",nirbigʱne
রাষ্ট্রায়ত্ত,"[2, 1, 10, 17, 2, 40, 3, 9, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a', 'ʃ'], ['ʈ', 'r', 'ae̯'], ['o', 't̪'], ['t̪', 'o']]",raʃʈrae̯ot̪t̪o
খ্রিস্টপূর্ব,"[24, 2, 4, 10, 17, 3, 15, 14, 2, 11, 3, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'r', 'i', 'ʃ'], ['ʈ', 'o'], ['p', 'u', 'r'], ['b', 'o']]",kʰriʃʈopurbo
ব্যাংকক,"[11, 29, 31, 7, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'æ', 'ŋ'], ['k', 'ɔ', 'k']]",bæŋkɔk
লিস্ট,"[12, 4, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'i', 's', 'ʈ']]",lisʈ
পিপিপি,"[15, 4, 15, 4, 15, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'i'], ['p', 'i'], ['p', 'i']]",pipipi
অদ্বিতীয়,"[8, 16, 4, 9, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['d̪', 'i'], ['t̪', 'i'], ['o']]",ɔd̪it̪io
সামিট,"[19, 1, 13, 4, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'a'], ['m', 'i', 'ʈ']]",samiʈ
জানিস,"[18, 1, 6, 4, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'a'], ['n', 'i', 'ʃ']]",dʒaniʃ
কৈশোর,"[7, 35, 10, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'oi̯'], ['ʃ', 'o', 'r']]",koi̯ʃor
ধোঁকা,"[25, 3, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪ʱ', 'o'], ['k', 'a']]",d̪ʱoka
জেসিকা,"[18, 5, 19, 4, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'e'], ['s', 'i'], ['k', 'a']]",dʒesika
সেনের,"[19, 5, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'e'], ['n', 'e', 'r']]",sener
দক্ষিণ-পূর্ব,"[16, 3, 7, 24, 4, 6, 15, 14, 2, 11, 3, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'o', 'k'], ['kʰ', 'i', 'n'], ['p', 'u', 'r'], ['b', 'o']]",d̪okkʰinpurbo
হোল,"[21, 3, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'o', 'l']]",hol
আগাম,"[1, 20, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['g', 'a', 'm']]",agam
তথ্যের,"[9, 3, 9, 30, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'o', 't̪'], ['t̪ʰ', 'e', 'r']]",t̪ot̪t̪ʰer
সরু,"[10, 3, 2, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'o'], ['r', 'u']]",ʃoru
ছাত্রছাত্রীরা,"[28, 1, 9, 2, 3, 28, 1, 9, 2, 4, 2, 1, 0, 0, 0, 0, 0, 0]","[['tʃʰ', 'a', 't̪'], ['r', 'o'], ['tʃʰ', 'a', 't̪'], ['r', 'i'], ['r', 'a']]",tʃʰat̪rotʃʰat̪rira
দোষী,"[16, 3, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'o'], ['ʃ', 'i']]",d̪oʃi
অমান্য,"[8, 13, 1, 6, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['m', 'a', 'n'], ['n', 'o']]",ɔmanno
প্রেরণ,"[15, 2, 5, 2, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'e'], ['r', 'o', 'n']]",preron
দীর্ঘমেয়াদী,"[16, 4, 2, 34, 3, 13, 5, 1, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'i', 'r'], ['gʱ', 'o'], ['m', 'e'], ['a'], ['d̪', 'i']]",d̪irgʱomead̪i
উত্তোলনের,"[14, 9, 9, 3, 12, 3, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['u', 't̪'], ['t̪', 'o'], ['l', 'o'], ['n', 'e', 'r']]",ut̪t̪oloner
অপরূপ,"[8, 15, 8, 2, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['p', 'ɔ'], ['r', 'u', 'p']]",ɔpɔrup
ছানা,"[28, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃʰ', 'a'], ['n', 'a']]",tʃʰana
অন্তর্বর্তীকালীন,"[8, 6, 9, 3, 2, 11, 3, 2, 9, 4, 7, 1, 12, 4, 6, 0, 0, 0]","[['ɔ', 'n'], ['t̪', 'o', 'r'], ['b', 'o', 'r'], ['t̪', 'i'], ['k', 'a'], ['l', 'i', 'n']]",ɔnt̪orbort̪ikalin
সৈন্যদের,"[10, 35, 6, 6, 3, 16, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'oi̯', 'n'], ['n', 'o'], ['d̪', 'e', 'r']]",ʃoi̯nnod̪er
পরিচালনাকারী,"[15, 3, 2, 4, 22, 1, 12, 3, 6, 1, 7, 1, 2, 4, 0, 0, 0, 0]","[['p', 'o'], ['r', 'i'], ['tʃ', 'a'], ['l', 'o'], ['n', 'a'], ['k', 'a'], ['r', 'i']]",poritʃalonakari
ক্যান্সারের,"[7, 29, 6, 19, 1, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'æ', 'n'], ['s', 'a'], ['r', 'e', 'r']]",kænsarer
উপাত্ত,"[14, 15, 1, 9, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['u'], ['p', 'a', 't̪'], ['t̪', 'o']]",upat̪t̪o
বার্লিন,"[11, 1, 2, 12, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a', 'r'], ['l', 'i', 'n']]",barlin
ইউনিভার্সিটিতে,"[41, 6, 4, 23, 1, 2, 19, 4, 17, 4, 9, 5, 0, 0, 0, 0, 0, 0]","[['iu̯'], ['n', 'i'], ['bʱ', 'a', 'r'], ['s', 'i'], ['ʈ', 'i'], ['t̪', 'e']]",iu̯nibʱarsiʈit̪e
মাধ্যমেই,"[13, 1, 16, 25, 3, 13, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a', 'd̪'], ['d̪ʱ', 'o'], ['m', 'ei̯']]",mad̪d̪ʱomei̯
সারাবিশ্বের,"[10, 1, 2, 1, 11, 4, 10, 10, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'a'], ['r', 'a'], ['b', 'i', 'ʃ'], ['ʃ', 'e', 'r']]",ʃarabiʃʃer
টাকা,"[17, 1, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'a'], ['k', 'a']]",ʈaka
আমিতো,"[1, 13, 4, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['m', 'i'], ['t̪', 'o']]",amit̪o
মুজাহিদ,"[13, 14, 18, 1, 21, 4, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'u'], ['dʒ', 'a'], ['h', 'i', 'd̪']]",mudʒahid̪
