word,phon_vec,syllables,ipa
টেলে,"[17, 5, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'e'], ['l', 'e']]",ʈele
কার্যদিবসের,"[7, 1, 2, 18, 3, 16, 4, 11, 3, 10, 5, 2, 0, 0, 0, 0, 0, 0]","[['k', 'a', 'r'], ['dʒ', 'o'], ['d̪', 'i'], ['b', 'o'], ['ʃ', 'e', 'r']]",kardʒod̪iboʃer
ইস্রাফিল,"[4, 19, 2, 1, 27, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['i', 's'], ['r', 'a'], ['f', 'i', 'l']]",israfil
জেনারের,"[18, 5, 6, 1, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'e'], ['n', 'a'], ['r', 'e', 'r']]",dʒenarer
বজ্রাসন,"[11, 8, 18, 2, 1, 10, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'ɔ', 'dʒ'], ['r', 'a'], ['ʃ', 'ɔ', 'n']]",bɔdʒraʃɔn
মাস্টারকার্ডের,"[13, 1, 19, 17, 1, 2, 7, 1, 2, 26, 5, 2, 0, 0, 0, 0, 0, 0]","[['m', 'a', 's'], ['ʈ', 'a', 'r'], ['k', 'a', 'r'], ['ɖ', 'e', 'r']]",masʈarkarɖer
কমেন্টের,"[7, 8, 13, 5, 6, 17, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'ɔ'], ['m', 'e', 'n'], ['ʈ', 'e', 'r']]",kɔmenʈer
ফেরিঘাটের,"[27, 5, 2, 4, 34, 1, 17, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'e'], ['r', 'i'], ['gʱ', 'a'], ['ʈ', 'e', 'r']]",ferigʱaʈer
নৌযানে,"[6, 48, 18, 1, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'oo̯'], ['dʒ', 'a'], ['n', 'e']]",noo̯dʒane
আবদুল্লাহিল,"[1, 11, 16, 14, 12, 12, 1, 21, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0]","[['a', 'b'], ['d̪', 'u', 'l'], ['l', 'a'], ['h', 'i', 'l']]",abd̪ullahil
হটানোর,"[21, 8, 17, 1, 6, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'ɔ'], ['ʈ', 'a'], ['n', 'o', 'r']]",hɔʈanor
খদ্দেরের,"[24, 3, 16, 16, 5, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'o', 'd̪'], ['d̪', 'e'], ['r', 'e', 'r']]",kʰod̪d̪erer
চামুণ্ডা,"[22, 1, 13, 14, 6, 26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'a'], ['m', 'u', 'n'], ['ɖ', 'a']]",tʃamunɖa
সাইনিং,"[19, 32, 6, 4, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'ai̯'], ['n', 'i', 'ŋ']]",sai̯niŋ
শ্বেতপাথরের,"[10, 5, 9, 15, 1, 30, 3, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'e', 't̪'], ['p', 'a'], ['t̪ʰ', 'o'], ['r', 'e', 'r']]",ʃet̪pat̪ʰorer
বিষুবরেখা,"[11, 4, 10, 14, 11, 2, 5, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'i'], ['ʃ', 'u', 'b'], ['r', 'e'], ['kʰ', 'a']]",biʃubrekʰa
হাইমচরে,"[21, 32, 13, 22, 8, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'ai̯', 'm'], ['tʃ', 'ɔ'], ['r', 'e']]",hai̯mtʃɔre
সুন্নাতের,"[19, 14, 6, 6, 1, 9, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'u', 'n'], ['n', 'a'], ['t̪', 'e', 'r']]",sunnat̪er
ট্রামে,"[17, 2, 1, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'r', 'a'], ['m', 'e']]",ʈrame
উইম্বলডনের,"[53, 13, 11, 3, 12, 26, 8, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['u̯i', 'm'], ['b', 'o', 'l'], ['ɖ', 'ɔ'], ['n', 'e', 'r']]",u̯imbolɖɔner
তিকরিত,"[9, 4, 7, 2, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'i', 'k'], ['r', 'i', 't̪']]",t̪ikrit̪
সালাদেও,"[19, 1, 12, 1, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'a'], ['l', 'a'], ['d̪', 'eo̯']]",salad̪eo̯
কূটকৌশলের,"[7, 14, 17, 7, 38, 10, 8, 12, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'u', 'ʈ'], ['k', 'ou̯'], ['ʃ', 'ɔ'], ['l', 'e', 'r']]",kuʈkou̯ʃɔler
আবাদে,"[1, 11, 1, 16, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['b', 'a'], ['d̪', 'e']]",abad̪e
ভাতিজির,"[23, 1, 9, 4, 18, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'a'], ['t̪', 'i'], ['dʒ', 'i', 'r']]",bʱat̪idʒir
পাটিগণিত,"[15, 1, 17, 4, 20, 3, 6, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a'], ['ʈ', 'i'], ['g', 'o'], ['n', 'i', 't̪']]",paʈigonit̪
তেলরং,"[9, 5, 12, 2, 8, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'e', 'l'], ['r', 'ɔ', 'ŋ']]",t̪elrɔŋ
একফাঁকে,"[5, 7, 27, 1, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['e', 'k'], ['f', 'a'], ['k', 'e']]",ekfake
রাকাতে,"[2, 1, 7, 1, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a'], ['k', 'a'], ['t̪', 'e']]",rakat̪e
মোফাজ্জেল,"[13, 3, 27, 1, 18, 18, 5, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'o'], ['f', 'a', 'dʒ'], ['dʒ', 'e', 'l']]",mofadʒdʒel
মিঠাপুকুরে,"[13, 4, 36, 1, 15, 14, 7, 14, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'i'], ['ʈʰ', 'a'], ['p', 'u'], ['k', 'u'], ['r', 'e']]",miʈʰapukure
মার্কিনি,"[13, 1, 2, 7, 4, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a', 'r'], ['k', 'i'], ['n', 'i']]",markini
অফসাইডের,"[8, 27, 19, 1, 4, 26, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ', 'f'], ['s', 'a'], ['i'], ['ɖ', 'e', 'r']]",ɔfsaiɖer
খামারিদের,"[24, 1, 13, 1, 2, 4, 16, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'a'], ['m', 'a'], ['r', 'i'], ['d̪', 'e', 'r']]",kʰamarid̪er
কুঠারাঘাত,"[7, 14, 36, 1, 2, 1, 34, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'u'], ['ʈʰ', 'a'], ['r', 'a'], ['gʱ', 'a', 't̪']]",kuʈʰaragʱat̪
ক্লিনারের,"[7, 12, 4, 6, 1, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'l', 'i'], ['n', 'a'], ['r', 'e', 'r']]",klinarer
লাইনআপের,"[12, 32, 6, 1, 15, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'ai̯', 'n'], ['a'], ['p', 'e', 'r']]",lai̯naper
আব্দুল্লাহেল,"[1, 11, 16, 14, 12, 12, 1, 21, 5, 12, 0, 0, 0, 0, 0, 0, 0, 0]","[['a', 'b'], ['d̪', 'u', 'l'], ['l', 'a'], ['h', 'e', 'l']]",abd̪ullahel
মগবাজারের,"[13, 8, 20, 11, 1, 18, 1, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'ɔ', 'g'], ['b', 'a'], ['dʒ', 'a'], ['r', 'e', 'r']]",mɔgbadʒarer
প্রশ্বাসে,"[15, 2, 3, 10, 10, 1, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o', 'ʃ'], ['ʃ', 'a'], ['ʃ', 'e']]",proʃʃaʃe
রাষ্ট্রমালিকানাধীন,"[2, 1, 19, 17, 2, 3, 13, 1, 12, 4, 7, 1, 6, 1, 25, 4, 6, 0]","[['r', 'a', 's'], ['ʈ', 'r', 'o'], ['m', 'a'], ['l', 'i'], ['k', 'a'], ['n', 'a'], ['d̪ʱ', 'i', 'n']]",rasʈromalikanad̪ʱin
আঁকো,"[1, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['k', 'o']]",ako
নেউলে,"[6, 54, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'eu̯'], ['l', 'e']]",neu̯le
যুক্তাক্ষর,"[18, 14, 7, 9, 1, 7, 24, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'u', 'k'], ['t̪', 'a', 'k'], ['kʰ', 'o', 'r']]",dʒukt̪akkʰor
উন্নতজাতের,"[14, 6, 6, 3, 9, 3, 18, 1, 9, 5, 2, 0, 0, 0, 0, 0, 0, 0]","[['u', 'n'], ['n', 'o'], ['t̪', 'o'], ['dʒ', 'a'], ['t̪', 'e', 'r']]",unnot̪odʒat̪er
প্রতিবারে,"[15, 2, 3, 9, 4, 11, 1, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['t̪', 'i'], ['b', 'a'], ['r', 'e']]",prot̪ibare
মার্সেলোর,"[13, 1, 2, 19, 5, 12, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a', 'r'], ['s', 'e'], ['l', 'o', 'r']]",marselor
হটাতে,"[21, 8, 17, 1, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'ɔ'], ['ʈ', 'a'], ['t̪', 'e']]",hɔʈat̪e
মাজিদে,"[13, 1, 18, 4, 16, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['dʒ', 'i'], ['d̪', 'e']]",madʒid̪e
দারের,"[16, 1, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'a'], ['r', 'e', 'r']]",d̪arer
ওষুধপথ্য,"[3, 10, 14, 25, 15, 8, 9, 30, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['o'], ['ʃ', 'u', 'd̪ʱ'], ['p', 'ɔ', 't̪'], ['t̪ʰ', 'o']]",oʃud̪ʱpɔt̪t̪ʰo
সিরিঞ্জের,"[19, 4, 2, 4, 6, 18, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'i'], ['r', 'i', 'n'], ['dʒ', 'e', 'r']]",sirindʒer
মাকামে,"[13, 1, 7, 1, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['k', 'a'], ['m', 'e']]",makame
চকলেটে,"[22, 8, 7, 12, 5, 17, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'ɔ', 'k'], ['l', 'e'], ['ʈ', 'e']]",tʃɔkleʈe
অর্শ,"[8, 2, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ', 'r'], ['ʃ', 'o']]",ɔrʃo
নিম্নাঞ্চলে,"[6, 4, 13, 6, 1, 6, 22, 8, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'i', 'm'], ['n', 'a', 'n'], ['tʃ', 'ɔ'], ['l', 'e']]",nimnantʃɔle
বোখারি,"[11, 3, 24, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'o'], ['kʰ', 'a'], ['r', 'i']]",bokʰari
নূসরাত,"[6, 14, 10, 2, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'u', 'ʃ'], ['r', 'a', 't̪']]",nuʃrat̪
বদহজমের,"[11, 8, 16, 21, 8, 18, 3, 13, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'ɔ', 'd̪'], ['h', 'ɔ'], ['dʒ', 'o'], ['m', 'e', 'r']]",bɔd̪hɔdʒomer
স্বাগতা,"[10, 1, 20, 3, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'a'], ['g', 'o'], ['t̪', 'a']]",ʃagot̪a
রোশনাই,"[2, 3, 10, 6, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'o', 'ʃ'], ['n', 'ai̯']]",roʃnai̯
কমিটমেন্ট,"[7, 8, 13, 4, 17, 13, 5, 6, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'ɔ'], ['m', 'i', 'ʈ'], ['m', 'e', 'n', 'ʈ']]",kɔmiʈmenʈ
লকেটের,"[12, 8, 7, 5, 17, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'ɔ'], ['k', 'e'], ['ʈ', 'e', 'r']]",lɔkeʈer
সাক্ষাত্,"[10, 1, 7, 24, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'a', 'k'], ['kʰ', 'a', 't̪']]",ʃakkʰat̪
সেলারি,"[19, 29, 12, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'æ'], ['l', 'a'], ['r', 'i']]",sælari
নীতিনির্ধারণে,"[6, 4, 9, 4, 6, 4, 2, 25, 1, 2, 3, 6, 5, 0, 0, 0, 0, 0]","[['n', 'i'], ['t̪', 'i'], ['n', 'i', 'r'], ['d̪ʱ', 'a'], ['r', 'o'], ['n', 'e']]",nit̪inird̪ʱarone
পরদেশি,"[15, 8, 2, 3, 16, 5, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'ɔ'], ['r', 'o'], ['d̪', 'e'], ['ʃ', 'i']]",pɔrod̪eʃi
পুরস্কারপ্রাপ্তি,"[15, 14, 2, 3, 10, 7, 1, 2, 15, 2, 1, 15, 9, 4, 0, 0, 0, 0]","[['p', 'u'], ['r', 'o', 'ʃ'], ['k', 'a', 'r'], ['p', 'r', 'a', 'p'], ['t̪', 'i']]",puroʃkarprapt̪i
প্র্যাকটিক্যাল,"[15, 2, 29, 7, 17, 4, 7, 29, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'æ', 'k'], ['ʈ', 'i'], ['k', 'æ', 'l']]",prækʈikæl
বাতজ্বরের,"[11, 1, 9, 18, 8, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a', 't̪'], ['dʒ', 'ɔ'], ['r', 'e', 'r']]",bat̪dʒɔrer
পানাহারের,"[15, 1, 6, 1, 21, 1, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a'], ['n', 'a'], ['h', 'a'], ['r', 'e', 'r']]",panaharer
মাচুপিচু,"[13, 1, 22, 14, 15, 4, 22, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['tʃ', 'u'], ['p', 'i'], ['tʃ', 'u']]",matʃupitʃu
দরদি,"[16, 8, 2, 3, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'ɔ'], ['r', 'o'], ['d̪', 'i']]",d̪ɔrod̪i
লাইফস্টাইলের,"[12, 1, 4, 27, 19, 17, 1, 4, 12, 5, 2, 0, 0, 0, 0, 0, 0, 0]","[['l', 'a'], ['i', 'f'], ['s', 'ʈ', 'a'], ['i'], ['l', 'e', 'r']]",laifsʈailer
পাপ্পুকে,"[15, 1, 15, 15, 14, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a', 'p'], ['p', 'u'], ['k', 'e']]",pappuke
অরের,"[8, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['r', 'e', 'r']]",ɔrer
চান্দিমাল,"[22, 1, 6, 16, 4, 13, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'a', 'n'], ['d̪', 'i'], ['m', 'a', 'l']]",tʃand̪imal
দৌরাত্ম,"[16, 38, 2, 1, 9, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'ou̯'], ['r', 'a', 't̪'], ['t̪', 'o']]",d̪ou̯rat̪t̪o
ঝালরের,"[42, 1, 12, 3, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒʱ', 'a'], ['l', 'o'], ['r', 'e', 'r']]",dʒʱalorer
শপিংমলে,"[10, 8, 15, 4, 31, 13, 8, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ'], ['p', 'i', 'ŋ'], ['m', 'ɔ'], ['l', 'e']]",ʃɔpiŋmɔle
চটের,"[22, 8, 17, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'ɔ'], ['ʈ', 'e', 'r']]",tʃɔʈer
লালমোহনে,"[12, 1, 12, 13, 3, 21, 3, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'a', 'l'], ['m', 'o'], ['h', 'o'], ['n', 'e']]",lalmohone
মাঘী,"[13, 1, 34, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['gʱ', 'i']]",magʱi
মার্শা,"[13, 1, 2, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a', 'r'], ['ʃ', 'a']]",marʃa
রাহমানী,"[2, 1, 21, 13, 1, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a', 'h'], ['m', 'a'], ['n', 'i']]",rahmani
ফ্ল্যাশের,"[27, 12, 29, 10, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'l', 'æ'], ['ʃ', 'e', 'r']]",flæʃer
টিউনিক,"[17, 41, 6, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'iu̯'], ['n', 'i', 'k']]",ʈiu̯nik
পর্বতারোহীরা,"[15, 8, 2, 11, 3, 9, 1, 2, 3, 21, 4, 2, 1, 0, 0, 0, 0, 0]","[['p', 'ɔ', 'r'], ['b', 'o'], ['t̪', 'a'], ['r', 'o'], ['h', 'i'], ['r', 'a']]",pɔrbot̪arohira
রওশনের,"[2, 51, 10, 3, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'ɔo̯'], ['ʃ', 'o'], ['n', 'e', 'r']]",rɔo̯ʃoner
চিত্রকল্পের,"[22, 4, 9, 2, 3, 7, 8, 12, 15, 5, 2, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'i', 't̪'], ['r', 'o'], ['k', 'ɔ', 'l'], ['p', 'e', 'r']]",tʃit̪rokɔlper
রামেক,"[2, 1, 13, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a'], ['m', 'e', 'k']]",ramek
রদবদলের,"[2, 8, 16, 11, 8, 16, 3, 12, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'ɔ', 'd̪'], ['b', 'ɔ'], ['d̪', 'o'], ['l', 'e', 'r']]",rɔd̪bɔd̪oler
নিকেতনের,"[6, 4, 7, 5, 9, 3, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'i'], ['k', 'e'], ['t̪', 'o'], ['n', 'e', 'r']]",niket̪oner
প্রস্তুতে,"[15, 2, 3, 19, 9, 14, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o', 's'], ['t̪', 'u'], ['t̪', 'e']]",prost̪ut̪e
ফকিরা,"[27, 3, 7, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'o'], ['k', 'i'], ['r', 'a']]",fokira
স্কিনি,"[19, 7, 4, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'k', 'i'], ['n', 'i']]",skini
নার্ভের,"[6, 1, 2, 23, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'a', 'r'], ['bʱ', 'e', 'r']]",narbʱer
অংশীজনদের,"[3, 31, 10, 4, 18, 8, 6, 16, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['o', 'ŋ'], ['ʃ', 'i'], ['dʒ', 'ɔ', 'n'], ['d̪', 'e', 'r']]",oŋʃidʒɔnd̪er
রেফার্ড,"[2, 5, 27, 1, 2, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'e'], ['f', 'a', 'r', 'ɖ']]",refarɖ
ডুবিতে,"[26, 14, 11, 4, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɖ', 'u'], ['b', 'i'], ['t̪', 'e']]",ɖubit̪e
রসুলের,"[2, 3, 19, 14, 12, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'o'], ['s', 'u'], ['l', 'e', 'r']]",rosuler
সিরোসিসে,"[19, 4, 2, 3, 19, 4, 19, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'i'], ['r', 'o'], ['s', 'i'], ['s', 'e']]",sirosise
কবরীর,"[7, 8, 11, 3, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'ɔ'], ['b', 'o'], ['r', 'i', 'r']]",kɔborir
দ্রবণের,"[16, 2, 3, 11, 3, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'r', 'o'], ['b', 'o'], ['n', 'e', 'r']]",d̪roboner
পূর্বাণী,"[15, 14, 2, 11, 1, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'u', 'r'], ['b', 'a'], ['n', 'i']]",purbani
গাঙে,"[20, 1, 31, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'a', 'ŋ'], ['e']]",gaŋe
উত্তমকুমারের,"[14, 9, 9, 8, 13, 7, 14, 13, 1, 2, 5, 2, 0, 0, 0, 0, 0, 0]","[['u', 't̪'], ['t̪', 'ɔ', 'm'], ['k', 'u'], ['m', 'a'], ['r', 'e', 'r']]",ut̪t̪ɔmkumarer
রজকিনী,"[2, 8, 18, 3, 7, 4, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'ɔ'], ['dʒ', 'o'], ['k', 'i'], ['n', 'i']]",rɔdʒokini
ভগ্নাংশে,"[23, 8, 20, 6, 1, 31, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'ɔ', 'g'], ['n', 'a', 'ŋ'], ['ʃ', 'e']]",bʱɔgnaŋʃe
টটেনহামের,"[17, 8, 17, 5, 6, 21, 1, 13, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'ɔ'], ['ʈ', 'e', 'n'], ['h', 'a'], ['m', 'e', 'r']]",ʈɔʈenhamer
মিউনিসিপ্যালিটির,"[13, 41, 6, 4, 19, 4, 15, 1, 12, 4, 17, 4, 2, 0, 0, 0, 0, 0]","[['m', 'iu̯'], ['n', 'i'], ['s', 'i'], ['p', 'a'], ['l', 'i'], ['ʈ', 'i', 'r']]",miu̯nisipaliʈir
ফকিরাপুল,"[27, 3, 7, 4, 2, 1, 15, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'o'], ['k', 'i'], ['r', 'a'], ['p', 'u', 'l']]",fokirapul
বন্ধ্যত্বের,"[11, 8, 6, 25, 3, 9, 9, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'ɔ', 'n'], ['d̪ʱ', 'o', 't̪'], ['t̪', 'e', 'r']]",bɔnd̪ʱot̪t̪er
মার্টের,"[13, 1, 2, 17, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a', 'r'], ['ʈ', 'e', 'r']]",marʈer
কোকিলা,"[7, 3, 7, 4, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'o'], ['k', 'i'], ['l', 'a']]",kokila
কাটারে,"[7, 1, 17, 1, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a'], ['ʈ', 'a'], ['r', 'e']]",kaʈare
কাউড্রে,"[7, 43, 26, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'au̯'], ['ɖ', 'r', 'e']]",kau̯ɖre
চুপে,"[22, 14, 15, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'u'], ['p', 'e']]",tʃupe
স্কিনের,"[19, 7, 4, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'k', 'i'], ['n', 'e', 'r']]",skiner
পারু,"[15, 1, 2, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a'], ['r', 'u']]",paru
অরুণের,"[3, 2, 14, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['o'], ['r', 'u'], ['n', 'e', 'r']]",oruner
বরফাচ্ছন্ন,"[11, 8, 2, 3, 27, 1, 22, 28, 8, 6, 6, 3, 0, 0, 0, 0, 0, 0]","[['b', 'ɔ'], ['r', 'o'], ['f', 'a', 'tʃ'], ['tʃʰ', 'ɔ', 'n'], ['n', 'o']]",bɔrofatʃtʃʰɔnno
গুগলিতে,"[20, 14, 20, 12, 4, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'u', 'g'], ['l', 'i'], ['t̪', 'e']]",guglit̪e
