word,phon_vec,syllables,ipa
বেধে,"[11, 5, 25, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'e'], ['d̪ʱ', 'e']]",bed̪ʱe
হাহাকার,"[21, 2, 21, 2, 8, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'a'], ['h', 'a'], ['k', 'a', 'r']]",hahakar
ক্যাথরিন,"[8, 28, 32, 1, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'æ', 't̪ʰ'], ['r', 'i', 'n']]",kæt̪ʰrin
অভিনব,"[3, 23, 4, 6, 7, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['o'], ['bʱ', 'i'], ['n', 'ɔ'], ['b', 'o']]",obʱinɔbo
চলাকালে,"[22, 7, 12, 2, 8, 2, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'ɔ'], ['l', 'a'], ['k', 'a'], ['l', 'e']]",tʃɔlakale
পারেনি,"[15, 2, 1, 5, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a'], ['r', 'e'], ['n', 'i']]",pareni
আগুনের,"[2, 20, 14, 6, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['g', 'u'], ['n', 'e', 'r']]",aguner
বইটা,"[11, 36, 16, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'oi̯'], ['ʈ', 'a']]",boi̯ʈa
জাদু,"[18, 2, 17, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'a'], ['d̪', 'u']]",dʒad̪u
পশ্চিমা,"[15, 3, 9, 22, 4, 13, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'o', 'ʃ'], ['tʃ', 'i'], ['m', 'a']]",poʃtʃima
সালেহ,"[19, 2, 12, 5, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'a'], ['l', 'e', 'h']]",saleh
দিবসটি,"[17, 4, 11, 3, 9, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'i'], ['b', 'o', 'ʃ'], ['ʈ', 'i']]",d̪iboʃʈi
স্মৃতিচারণ,"[19, 1, 4, 10, 4, 22, 2, 1, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'r', 'i'], ['t̪', 'i'], ['tʃ', 'a'], ['r', 'o', 'n']]",srit̪itʃaron
প্রতিকূল,"[15, 1, 3, 10, 4, 8, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['t̪', 'i'], ['k', 'u', 'l']]",prot̪ikul
মানুষটিকে,"[13, 2, 6, 14, 9, 16, 4, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['n', 'u', 'ʃ'], ['ʈ', 'i'], ['k', 'e']]",manuʃʈike
কাউকে,"[8, 43, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'au̯'], ['k', 'e']]",kau̯ke
পিতার,"[15, 4, 10, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'i'], ['t̪', 'a', 'r']]",pit̪ar
সাম্প্রতিককালে,"[19, 2, 13, 15, 1, 3, 10, 4, 8, 8, 2, 12, 5, 0, 0, 0, 0, 0, 0, 0]","[['s', 'a', 'm'], ['p', 'r', 'o'], ['t̪', 'i', 'k'], ['k', 'a'], ['l', 'e']]",samprot̪ikkale
খোঁজার,"[24, 3, 18, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'o'], ['dʒ', 'a', 'r']]",kʰodʒar
পাবার,"[15, 2, 11, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a'], ['b', 'a', 'r']]",pabar
ব্যস্ততা,"[11, 28, 19, 10, 3, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'æ', 's'], ['t̪', 'o'], ['t̪', 'a']]",bæst̪ot̪a
নিবেদন,"[6, 4, 11, 5, 17, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'i'], ['b', 'e'], ['d̪', 'ɔ', 'n']]",nibed̪ɔn
আপা,"[2, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['p', 'a']]",apa
নিচে,"[6, 4, 22, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'i'], ['tʃ', 'e']]",nitʃe
নূরুল,"[6, 14, 1, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'u'], ['r', 'u', 'l']]",nurul
গৃহবধূ,"[20, 1, 4, 21, 3, 11, 3, 25, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'r', 'i'], ['h', 'o'], ['b', 'o'], ['d̪ʱ', 'u']]",grihobod̪ʱu
সংসার,"[9, 7, 29, 9, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'ŋ'], ['ʃ', 'a', 'r']]",ʃɔŋʃar
খেলবেন,"[24, 5, 12, 11, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'e', 'l'], ['b', 'e', 'n']]",kʰelben
আইনজীবি,"[2, 4, 6, 18, 4, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['i', 'n'], ['dʒ', 'i'], ['b', 'i']]",aindʒibi
অহংকার,"[7, 21, 7, 29, 8, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['h', 'ɔ', 'ŋ'], ['k', 'a', 'r']]",ɔhɔŋkar
পৃথক,"[15, 1, 4, 32, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'i'], ['t̪ʰ', 'o', 'k']]",prit̪ʰok
বাব,"[11, 2, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a', 'b']]",bab
শেষদিকে,"[9, 5, 9, 17, 4, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'e', 'ʃ'], ['d̪', 'i'], ['k', 'e']]",ʃeʃd̪ike
মাদকদ্রব্য,"[13, 2, 17, 3, 8, 17, 1, 3, 11, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['d̪', 'o', 'k'], ['d̪', 'r', 'o', 'b'], ['b', 'o']]",mad̪okd̪robbo
নীতির,"[6, 4, 10, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'i'], ['t̪', 'i', 'r']]",nit̪ir
এসেছিলো,"[5, 9, 5, 31, 4, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['e'], ['ʃ', 'e'], ['tʃʰ', 'i'], ['l', 'o']]",eʃetʃʰilo
পৌরাণিক,"[15, 47, 1, 2, 6, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'oo̯'], ['r', 'a'], ['n', 'i', 'k']]",poo̯ranik
ফেনী,"[27, 5, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'e'], ['n', 'i']]",feni
ফিরে,"[27, 4, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'i'], ['r', 'e']]",fire
ভীতি,"[23, 4, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'i'], ['t̪', 'i']]",bʱit̪i
স্থাপনার,"[19, 32, 2, 15, 3, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 't̪ʰ', 'a'], ['p', 'o'], ['n', 'a', 'r']]",st̪ʰaponar
ইউর,"[48, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['i̯u', 'r']]",i̯ur
বিজেপির,"[11, 4, 18, 5, 15, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'i'], ['dʒ', 'e'], ['p', 'i', 'r']]",bidʒepir
বসলো,"[11, 3, 9, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'o', 'ʃ'], ['l', 'o']]",boʃlo
লরি,"[12, 7, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'ɔ'], ['r', 'i']]",lɔri
বলছেন,"[11, 3, 12, 31, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'o', 'l'], ['tʃʰ', 'e', 'n']]",boltʃʰen
অনুরূপ,"[3, 6, 14, 1, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['o'], ['n', 'u'], ['r', 'u', 'p']]",onurup
আবিষ্কারের,"[2, 11, 4, 9, 8, 2, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['b', 'i', 'ʃ'], ['k', 'a'], ['r', 'e', 'r']]",abiʃkarer
ফিরছেন,"[27, 4, 1, 31, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'i', 'r'], ['tʃʰ', 'e', 'n']]",firtʃʰen
কীসের,"[8, 4, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'i'], ['ʃ', 'e', 'r']]",kiʃer
চরিত্র,"[22, 3, 1, 4, 10, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'o'], ['r', 'i', 't̪'], ['r', 'o']]",tʃorit̪ro
শেরপুর,"[9, 5, 1, 15, 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'e', 'r'], ['p', 'u', 'r']]",ʃerpur
একইরকম,"[28, 8, 4, 1, 7, 8, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['æ', 'k'], ['i'], ['r', 'ɔ'], ['k', 'o', 'm']]",ækirɔkom
অভিন্ন,"[7, 23, 4, 6, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['bʱ', 'i', 'n'], ['n', 'o']]",ɔbʱinno
সৌদি,"[19, 41, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'ou̯'], ['d̪', 'i']]",sou̯d̪i
হাসিমুখে,"[21, 2, 9, 4, 13, 14, 24, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'a'], ['ʃ', 'i'], ['m', 'u'], ['kʰ', 'e']]",haʃimukʰe
খুলি,"[24, 14, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'u'], ['l', 'i']]",kʰuli
প্রত্যেকের,"[15, 1, 3, 10, 10, 5, 8, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o', 't̪'], ['t̪', 'e'], ['k', 'e', 'r']]",prot̪t̪eker
হামজা,"[21, 2, 13, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'a', 'm'], ['dʒ', 'a']]",hamdʒa
পরা,"[15, 7, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'ɔ'], ['r', 'a']]",pɔra
খুঁজছেন,"[24, 14, 18, 31, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'u', 'dʒ'], ['tʃʰ', 'e', 'n']]",kʰudʒtʃʰen
জামাতে,"[18, 2, 13, 2, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'a'], ['m', 'a'], ['t̪', 'e']]",dʒamat̪e
সংগঠন,"[9, 7, 29, 20, 7, 34, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'ŋ'], ['g', 'ɔ'], ['ʈʰ', 'o', 'n']]",ʃɔŋgɔʈʰon
বারো,"[11, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a'], ['r', 'o']]",baro
করত,"[8, 3, 1, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'o', 'r'], ['t̪', 'o']]",kort̪o
কর্মরত,"[8, 7, 1, 13, 3, 1, 7, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'ɔ', 'r'], ['m', 'o'], ['r', 'ɔ'], ['t̪', 'o']]",kɔrmorɔt̪o
অন্যটি,"[3, 6, 6, 3, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['o', 'n'], ['n', 'o'], ['ʈ', 'i']]",onnoʈi
কুখ্যাত,"[8, 14, 8, 24, 2, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'u', 'k'], ['kʰ', 'a'], ['t̪', 'o']]",kukkʰat̪o
ব্যথা,"[11, 28, 32, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'æ'], ['t̪ʰ', 'a']]",bæt̪ʰa
আরাম,"[2, 1, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['r', 'a', 'm']]",aram
কারুর,"[8, 2, 1, 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a'], ['r', 'u', 'r']]",karur
লিখবে,"[12, 4, 24, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'i', 'kʰ'], ['b', 'e']]",likʰbe
প্রাণী,"[15, 1, 2, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'a'], ['n', 'i']]",prani
ক্ষমতাকে,"[24, 7, 13, 3, 10, 2, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'ɔ'], ['m', 'o'], ['t̪', 'a'], ['k', 'e']]",kʰɔmot̪ake
রহস্যজনক,"[1, 7, 21, 3, 9, 9, 3, 18, 7, 6, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'ɔ'], ['h', 'o', 'ʃ'], ['ʃ', 'o'], ['dʒ', 'ɔ'], ['n', 'o', 'k']]",rɔhoʃʃodʒɔnok
ফেললো,"[27, 5, 12, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'e', 'l'], ['l', 'o']]",fello
অক্সফোর্ড,"[7, 8, 19, 27, 3, 1, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ', 'k', 's'], ['f', 'o', 'r', 'ɖ']]",ɔksforɖ
মলে,"[13, 7, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'ɔ'], ['l', 'e']]",mɔle
শিমুল,"[9, 4, 13, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'i'], ['m', 'u', 'l']]",ʃimul
চালাচ্ছে,"[22, 2, 12, 2, 22, 31, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'a'], ['l', 'a', 'tʃ'], ['tʃʰ', 'e']]",tʃalatʃtʃʰe
প্রবণ,"[15, 1, 3, 11, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['b', 'o', 'n']]",probon
সিলভার,"[19, 4, 12, 23, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'i', 'l'], ['bʱ', 'a', 'r']]",silbʱar
একমত,"[28, 8, 13, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['æ', 'k'], ['m', 'ɔ', 't̪']]",ækmɔt̪
আমীর,"[2, 13, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['m', 'i', 'r']]",amir
শুনছি,"[9, 14, 6, 31, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'u', 'n'], ['tʃʰ', 'i']]",ʃuntʃʰi
হইতেছে,"[21, 36, 10, 5, 31, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'oi̯'], ['t̪', 'e'], ['tʃʰ', 'e']]",hoi̯t̪etʃʰe
বার্সেলোনার,"[11, 2, 1, 19, 5, 12, 3, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a', 'r'], ['s', 'e'], ['l', 'o'], ['n', 'a', 'r']]",barselonar
কৃতি,"[8, 1, 4, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'r', 'i'], ['t̪', 'i']]",krit̪i
ক্রেতা,"[8, 1, 5, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'r', 'e'], ['t̪', 'a']]",kret̪a
বোনাস,"[11, 3, 6, 2, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'o'], ['n', 'a', 's']]",bonas
আপনি,"[2, 15, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a', 'p'], ['n', 'i']]",apni
সংগ্রামী,"[9, 7, 29, 20, 1, 2, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'ŋ'], ['g', 'r', 'a'], ['m', 'i']]",ʃɔŋgrami
নাকচ,"[6, 2, 8, 3, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'a'], ['k', 'o', 'tʃ']]",nakotʃ
মিনিটের,"[13, 4, 6, 4, 16, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'i'], ['n', 'i'], ['ʈ', 'e', 'r']]",miniʈer
খেলে,"[24, 5, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'e'], ['l', 'e']]",kʰele
শীতে,"[9, 4, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'i'], ['t̪', 'e']]",ʃit̪e
রিপাবলিকান,"[1, 4, 15, 2, 11, 12, 4, 8, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'i'], ['p', 'a', 'b'], ['l', 'i'], ['k', 'a', 'n']]",ripablikan
সৈন্যদের,"[9, 36, 6, 6, 3, 17, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'oi̯', 'n'], ['n', 'o'], ['d̪', 'e', 'r']]",ʃoi̯nnod̪er
মুক্তিপণ,"[13, 14, 8, 10, 4, 15, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'u', 'k'], ['t̪', 'i'], ['p', 'ɔ', 'n']]",mukt̪ipɔn
মৃত্যুকে,"[13, 1, 4, 10, 10, 14, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'r', 'i', 't̪'], ['t̪', 'u'], ['k', 'e']]",mrit̪t̪uke
সাধুবাদ,"[9, 2, 25, 14, 11, 2, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'a'], ['d̪ʱ', 'u'], ['b', 'a', 'd̪']]",ʃad̪ʱubad̪
কিবোর্ড,"[8, 4, 11, 3, 1, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'i'], ['b', 'o', 'r', 'ɖ']]",kiborɖ
চলছেই,"[22, 3, 12, 31, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'o', 'l'], ['tʃʰ', 'ei̯']]",tʃoltʃʰei̯
ভাবছেন,"[23, 2, 11, 31, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'a', 'b'], ['tʃʰ', 'e', 'n']]",bʱabtʃʰen
লোকজনের,"[12, 3, 8, 18, 7, 6, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'o', 'k'], ['dʒ', 'ɔ'], ['n', 'e', 'r']]",lokdʒɔner
ব্রাজিলকে,"[11, 1, 2, 18, 4, 12, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'r', 'a'], ['dʒ', 'i', 'l'], ['k', 'e']]",bradʒilke
লিভার,"[12, 4, 23, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'i'], ['bʱ', 'a', 'r']]",libʱar
বন্ধনে,"[11, 7, 6, 25, 3, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'ɔ', 'n'], ['d̪ʱ', 'o'], ['n', 'e']]",bɔnd̪ʱone
শুনেছেন,"[9, 14, 6, 5, 31, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'u'], ['n', 'e'], ['tʃʰ', 'e', 'n']]",ʃunetʃʰen
সেন্টারের,"[19, 5, 6, 16, 2, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'e', 'n'], ['ʈ', 'a'], ['r', 'e', 'r']]",senʈarer
নিশ্চিতভাবে,"[6, 4, 9, 22, 4, 10, 3, 23, 2, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'i', 'ʃ'], ['tʃ', 'i'], ['t̪', 'o'], ['bʱ', 'a'], ['b', 'e']]",niʃtʃit̪obʱabe
পরবর্তী,"[15, 7, 1, 3, 11, 3, 1, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'ɔ'], ['r', 'o'], ['b', 'o', 'r'], ['t̪', 'i']]",pɔrobort̪i
সিডি,"[19, 4, 26, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'i'], ['ɖ', 'i']]",siɖi
ডিভাইস,"[26, 4, 23, 30, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɖ', 'i'], ['bʱ', 'ai̯', 's']]",ɖibʱai̯s
জেমি,"[18, 5, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'e'], ['m', 'i']]",dʒemi
পোল্যান্ড,"[15, 3, 12, 28, 6, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'o'], ['l', 'æ', 'n', 'ɖ']]",polænɖ
সমাহার,"[9, 7, 13, 2, 21, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ'], ['m', 'a'], ['h', 'a', 'r']]",ʃɔmahar
অত্যাচারের,"[3, 10, 10, 2, 22, 2, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['o', 't̪'], ['t̪', 'a'], ['tʃ', 'a'], ['r', 'e', 'r']]",ot̪t̪atʃarer
উপরে,"[14, 15, 3, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['u'], ['p', 'o'], ['r', 'e']]",upore
সাক্ষাতের,"[9, 2, 8, 24, 2, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'a', 'k'], ['kʰ', 'a'], ['t̪', 'e', 'r']]",ʃakkʰat̪er
রাজাকে,"[1, 2, 18, 2, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a'], ['dʒ', 'a'], ['k', 'e']]",radʒake
কোমরে,"[8, 3, 13, 3, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'o'], ['m', 'o'], ['r', 'e']]",komore
অপারেটর,"[7, 15, 2, 1, 5, 16, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['p', 'a'], ['r', 'e'], ['ʈ', 'ɔ', 'r']]",ɔpareʈɔr
সামাদ,"[19, 2, 13, 2, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'a'], ['m', 'a', 'd̪']]",samad̪
প্রতীকী,"[15, 1, 3, 10, 4, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['t̪', 'i'], ['k', 'i']]",prot̪iki
গিটার,"[20, 4, 16, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'i'], ['ʈ', 'a', 'r']]",giʈar
বেসিক,"[11, 5, 19, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'e'], ['s', 'i', 'k']]",besik
